id,nota_c1,nota_c2,nota_c3,nota_c4,nota_c5,nota_c1_gemma4,nota_c2_gemma4,nota_c3_gemma4,nota_c4_gemma4,nota_c5_gemma4,nota_c1_qwen2.5,nota_c2_qwen2.5,nota_c3_qwen2.5,nota_c4_qwen2.5,nota_c5_qwen2.5,nota_c1_qwen3,nota_c2_qwen3,nota_c3_qwen3,nota_c4_qwen3,nota_c5_qwen3,nota_c1_deepseek-r1,nota_c2_deepseek-r1,nota_c3_deepseek-r1,nota_c4_deepseek-r1,nota_c5_deepseek-r1
522,160,160,120,160,160,4,3,4,5,5,2,3,2,1,4,4,5,5,4,5,4,4,3,2,2
523,80,40,40,120,40,0,2,2,1,0,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0
524,160,120,160,160,0,3,4,4,3,0,2,4,3,3,1,5,5,5,5,1,5,5,5,5,5
525,120,120,120,120,80,2,4,2,3,2,2,1,1,2,0,3,4,4,3,4,4,4,3,3,4
526,120,80,80,80,40,4,5,5,4,5,2,4,3,3,2,4,4,4,4,4,3,3,4,3,2
527,160,120,120,120,40,4,4,3,4,2,2,4,3,3,2,4,5,5,5,5,3,3,4,3,4
528,120,120,80,120,200,3,4,4,4,5,3,2,1,2,4,3,4,4,3,3,2,2,2,2,2
529,160,120,160,160,120,4,5,4,4,3,2,3,4,3,2,5,5,5,5,5,5,5,5,5,4
530,80,120,80,120,80,5,5,5,5,4,3,2,4,3,1,3,4,4,3,2,2,4,4,3,3
531,160,160,160,160,120,3,3,4,4,4,2,1,2,2,3,3,4,4,3,4,2,3,2,3,2
532,160,160,160,160,80,4,5,5,5,5,2,3,2,3,1,4,5,5,5,5,4,5,5,4,3
533,120,80,80,80,120,3,4,4,3,5,2,3,3,3,1,2,4,4,3,4,2,3,3,2,4
534,120,80,80,80,40,4,5,5,5,3,3,4,3,2,3,3,5,5,4,5,5,5,4,4,4
535,160,120,120,160,120,3,4,2,3,2,3,4,2,4,1,3,4,4,4,4,4,3,4,3,2
536,160,40,40,200,40,5,3,3,5,2,3,4,4,3,5,5,5,5,5,5,5,5,5,5,5
537,160,200,160,120,120,3,5,4,3,5,2,3,3,2,1,3,4,4,4,4,5,5,5,5,5
538,120,120,80,120,40,3,2,2,3,0,0,1,1,0,2,3,2,2,2,1,2,3,2,2,1
539,160,120,160,160,120,3,3,3,3,2,2,3,1,2,0,3,2,2,2,1,1,2,3,1,2
540,120,120,200,120,80,3,4,4,3,5,2,4,3,3,1,3,4,4,4,3,3,3,3,2,2
541,0,0,0,0,0,3,3,3,3,2,0,1,2,3,0,2,2,2,2,1,0,2,2,1,0
542,0,0,0,0,0,2,2,2,2,0,2,1,1,1,0,1,2,2,1,0,1,1,0,1,0
543,120,120,120,120,0,3,4,3,3,1,2,3,4,3,0,3,4,4,4,0,2,4,4,2,4
544,120,200,160,160,0,4,4,4,5,0,3,4,2,3,0,5,5,5,5,0,5,5,5,5,5
545,0,0,0,0,0,4,4,2,4,0,3,4,3,4,0,4,4,4,4,2,4,5,5,4,5
546,120,160,160,120,120,3,4,4,3,5,3,4,4,3,2,4,5,4,4,5,2,3,3,3,4
547,120,40,40,120,0,2,1,1,2,0,3,2,1,2,0,3,3,3,2,0,1,2,1,1,2
548,200,40,40,160,40,4,2,2,4,0,5,4,3,4,2,5,5,5,5,4,5,5,4,3,4
549,120,200,120,160,120,3,4,4,3,4,2,3,4,1,3,3,4,3,3,5,1,2,2,2,3
550,120,120,120,160,160,4,3,2,2,2,3,4,2,3,1,4,5,5,4,5,5,5,5,4,5
551,120,160,120,160,120,3,3,3,2,2,2,3,2,3,0,3,4,4,3,3,3,3,3,2,3
552,120,80,80,120,0,2,2,2,2,0,2,1,1,2,0,3,3,3,3,0,0,0,0,0,0
553,160,160,120,120,120,4,4,3,4,5,2,4,3,3,1,4,4,4,4,5,3,3,3,2,3
554,120,200,120,160,0,3,3,3,3,0,2,4,3,2,1,2,2,2,2,0,2,3,2,2,1
555,160,160,200,160,120,5,5,5,5,2,2,4,3,4,0,4,5,5,5,3,5,5,5,5,4
556,160,120,200,200,80,4,5,5,5,5,2,4,3,3,2,5,5,5,5,5,5,5,5,5,5
557,80,80,80,120,80,2,4,2,2,5,0,2,1,3,0,2,4,3,2,4,3,3,3,3,3
558,120,80,80,80,40,2,4,3,2,2,2,1,1,2,0,2,2,2,2,3,2,3,2,3,3
559,120,40,40,120,40,2,2,2,3,2,1,2,3,2,0,2,2,2,2,2,2,3,3,2,3
560,200,160,200,160,160,5,5,5,5,3,4,2,3,3,2,3,5,5,4,5,4,4,5,4,5
561,160,160,160,160,120,5,5,5,5,5,5,4,3,4,2,4,5,5,5,5,5,5,5,4,4
562,120,120,120,120,0,2,2,2,1,0,2,3,3,2,1,3,3,3,2,1,3,3,2,2,3
563,120,40,40,80,0,4,2,2,3,0,3,4,2,3,1,2,2,2,2,0,4,3,3,4,2
564,200,120,120,160,160,3,4,2,4,2,2,3,3,2,4,4,4,4,4,0,4,3,4,4,4
565,160,160,120,120,80,3,4,4,4,3,2,1,1,1,0,3,4,3,3,2,3,3,3,2,2
566,120,120,120,120,120,4,4,4,3,2,2,4,3,3,2,3,4,4,4,4,4,5,3,4,4
567,80,120,80,80,0,2,2,2,2,2,2,3,1,2,4,2,1,2,2,1,1,1,1,1,1
568,200,120,200,160,120,5,5,5,5,5,3,4,3,4,2,4,5,5,5,4,5,5,5,5,5
569,120,120,160,120,40,2,2,3,2,2,1,2,3,2,0,3,3,3,3,4,0,1,2,0,1
570,120,120,120,160,120,2,4,4,4,3,2,1,3,2,4,2,3,3,3,3,2,3,3,2,3
571,160,200,160,200,0,5,5,5,5,3,2,4,3,5,0,4,4,5,5,3,4,4,4,4,4
572,160,40,40,120,0,4,2,2,3,0,2,3,3,2,1,2,2,2,3,2,5,4,3,4,3
573,160,120,160,120,160,4,5,5,4,5,2,4,3,3,4,4,5,5,5,5,4,5,5,4,4
574,120,120,120,120,40,3,2,2,3,2,2,1,1,2,0,2,2,2,2,1,2,1,1,1,0
575,120,120,120,120,120,4,3,3,3,2,2,4,3,3,2,4,5,5,5,5,4,4,4,4,5
576,200,200,200,120,80,5,5,5,5,2,2,4,3,3,1,5,5,5,5,5,5,5,5,5,5
577,200,200,200,200,200,4,5,5,4,2,3,2,2,1,0,4,4,4,4,4,4,5,4,4,5
578,160,40,40,120,0,4,2,5,4,0,2,3,4,3,0,3,4,3,3,0,4,4,3,4,1
579,160,160,200,160,160,4,5,4,4,5,3,2,4,3,2,3,5,5,4,5,4,5,5,4,4
580,120,120,120,120,40,2,2,2,2,1,2,1,1,2,0,2,3,3,2,1,3,3,3,2,2
581,120,120,120,120,80,3,2,2,2,0,2,4,3,2,0,2,2,2,3,0,2,2,2,2,2
582,160,40,40,120,40,2,2,2,2,0,2,3,1,2,0,2,2,2,2,1,0,0,1,1,0
583,200,200,200,200,200,5,5,5,5,2,2,3,2,3,2,4,5,5,5,5,4,5,5,4,5
584,120,120,120,120,80,2,2,3,2,0,2,3,3,2,1,2,2,3,2,0,1,0,0,0,0
585,200,120,160,200,80,5,3,3,4,2,2,1,1,1,0,3,4,4,4,4,4,3,2,3,3
586,160,200,200,160,200,3,4,4,4,5,2,3,3,3,2,4,5,5,4,4,4,5,4,3,3
587,160,40,40,120,0,4,3,4,4,2,2,4,3,4,3,3,4,4,4,4,5,4,4,4,5
588,200,40,40,120,40,3,2,3,3,4,2,3,1,2,0,5,4,5,4,0,3,4,4,3,3
589,160,200,160,120,160,4,5,4,5,4,2,3,2,1,4,3,4,4,3,4,3,4,3,3,4
590,120,120,80,120,120,4,4,4,4,3,3,4,2,3,1,3,4,4,4,5,4,4,4,4,4
591,200,80,120,120,0,4,4,3,4,2,2,4,3,3,0,5,5,5,5,3,5,4,4,4,4
592,120,120,120,120,120,3,4,3,3,2,2,3,4,3,2,3,3,3,3,2,4,5,5,4,4
593,160,200,120,120,120,4,4,4,4,4,3,4,4,3,2,4,5,5,5,5,5,5,4,4,3
594,0,0,0,0,0,2,2,2,2,0,2,1,1,1,0,1,2,2,2,0,0,0,0,0,0
595,120,120,120,120,80,2,3,3,2,0,2,3,2,3,4,3,4,4,3,2,2,2,1,2,2
596,120,80,80,80,80,3,2,2,3,3,2,3,1,2,0,3,2,2,2,2,2,2,2,2,3
597,160,200,160,120,0,3,4,4,4,2,3,2,4,3,2,3,4,3,3,1,2,4,3,2,3
598,80,120,120,120,80,4,5,5,5,4,3,4,2,4,1,4,5,5,4,3,5,5,5,5,4
599,120,120,120,120,0,3,2,2,2,0,2,3,4,3,0,2,2,2,2,0,2,3,2,3,3
600,120,120,120,120,120,3,4,3,3,2,2,3,3,2,4,3,4,4,3,2,2,3,3,2,2
601,120,160,160,160,120,3,3,3,3,3,2,4,3,3,2,4,5,5,4,5,4,4,3,3,4
602,120,120,80,80,120,2,3,3,2,0,3,2,4,3,0,2,4,3,2,0,2,3,2,3,2
603,120,120,120,120,120,3,3,3,2,2,2,3,1,2,0,4,4,4,3,2,3,3,3,3,2
604,40,40,40,40,40,3,2,2,1,1,2,3,1,2,0,2,2,2,2,2,2,3,3,2,4
605,120,120,160,160,0,4,5,5,4,4,3,2,4,3,5,3,4,4,3,4,4,4,3,3,4
606,120,160,120,120,120,1,3,3,2,4,2,3,2,3,4,3,4,4,3,4,3,3,2,2,3
607,0,40,0,0,0,2,3,3,3,4,2,1,2,1,0,2,3,4,3,3,4,4,3,4,4
608,80,40,40,120,40,2,3,2,2,2,2,4,3,3,2,2,3,2,2,0,1,2,1,1,2
609,200,200,200,160,200,4,5,5,5,5,2,3,1,2,0,4,5,5,5,5,3,4,3,3,3
610,80,80,80,80,80,2,2,2,2,0,3,2,3,2,1,3,4,3,3,0,1,2,2,1,2
611,160,40,40,120,40,3,2,2,2,2,2,3,2,1,0,3,2,2,3,2,3,3,2,3,3
612,80,80,80,80,0,4,5,5,4,2,3,2,4,3,1,3,3,3,3,0,3,5,5,4,4
613,120,160,160,120,160,2,3,3,2,3,2,1,1,2,0,3,4,3,3,4,1,2,1,1,0
614,160,80,160,160,120,4,3,3,5,2,2,1,2,3,0,3,1,2,3,0,3,4,3,3,4
615,120,160,120,120,80,2,2,2,2,2,2,1,1,2,0,2,2,2,2,2,2,3,3,3,3
616,120,120,120,120,120,3,2,2,2,0,2,1,1,2,0,3,2,2,2,0,2,3,2,2,1
617,120,80,80,120,80,2,2,2,2,3,2,3,2,3,1,3,3,3,2,2,2,2,2,2,2
618,120,80,40,80,80,2,3,3,1,2,2,3,2,1,0,2,3,2,2,0,0,0,0,0,0
619,120,200,120,120,0,5,5,5,5,2,2,4,3,4,0,4,5,5,5,0,5,5,5,5,5
620,160,200,160,120,0,5,5,5,5,0,3,4,3,4,2,4,5,5,5,3,5,5,5,5,4
621,0,0,0,0,0,2,2,2,2,0,0,2,1,2,0,3,2,2,2,0,1,1,1,1,1
622,160,40,40,160,40,3,4,2,3,3,2,3,2,1,0,3,4,3,3,2,2,4,2,1,3
623,120,120,80,120,80,4,2,2,4,0,3,2,2,3,1,5,5,5,5,5,4,5,5,4,5
624,120,160,160,160,200,4,5,5,5,5,3,4,3,2,1,4,5,5,5,5,2,4,3,2,4
625,200,120,120,120,0,4,2,3,3,0,3,2,4,3,0,4,3,3,3,0,4,4,4,4,4
626,80,80,80,80,80,3,4,4,3,2,3,4,3,4,2,3,4,4,3,2,3,4,4,3,4
627,80,120,120,80,80,4,2,2,3,0,2,1,1,2,0,3,2,3,2,2,0,0,0,0,0
628,160,120,120,120,160,4,5,4,4,2,3,4,3,2,1,4,5,5,5,5,4,5,5,4,3
629,80,80,80,40,0,3,2,2,2,0,2,3,2,1,2,2,2,2,2,1,4,5,4,3,5
630,160,120,120,120,80,3,2,2,2,1,2,1,1,2,0,3,2,2,2,2,1,1,1,1,1
631,40,40,40,40,0,1,2,2,2,0,2,1,1,1,0,1,2,2,1,2,0,0,1,0,2
632,80,120,80,80,80,2,2,2,2,0,1,2,3,2,0,2,2,2,2,1,0,0,0,0,0
633,160,160,160,120,0,5,4,5,5,1,3,4,3,4,2,5,5,5,5,3,3,4,4,4,3
634,160,120,120,120,0,3,4,3,3,2,2,3,2,1,0,2,3,2,2,0,0,0,1,0,0
635,120,200,120,120,160,3,3,3,2,5,2,3,4,3,1,3,3,3,2,3,2,2,2,2,3
636,120,120,120,120,80,3,4,4,3,5,5,4,3,4,2,4,4,4,4,4,5,5,5,5,5
637,160,160,120,120,0,3,3,2,3,0,2,3,2,3,0,2,2,2,2,0,2,2,2,2,1
638,0,0,0,0,0,3,2,3,2,4,1,2,3,2,0,3,3,2,2,3,2,3,3,2,3
639,120,80,80,120,40,3,4,2,2,0,3,2,4,3,0,3,3,2,2,0,2,2,3,2,3
640,160,160,120,160,160,3,3,3,3,2,3,2,1,3,0,3,3,3,3,3,2,3,2,2,2
641,160,120,160,160,120,4,5,4,4,5,3,4,3,2,3,4,5,5,4,5,4,4,3,3,4
642,120,160,160,120,160,4,5,5,4,5,3,4,3,2,1,4,5,5,5,5,5,5,5,5,5
643,120,120,120,120,160,3,2,2,3,3,2,3,2,2,1,3,3,2,2,1,2,2,2,2,2
644,120,200,160,200,160,4,5,5,5,5,4,5,3,4,2,4,5,5,5,5,4,5,5,4,5
645,120,120,120,120,120,4,3,3,5,0,3,4,4,3,5,5,5,5,4,2,3,4,3,4,3
646,160,200,160,160,200,4,5,5,4,4,3,2,2,3,1,5,5,5,5,5,5,5,5,5,5
647,160,120,120,160,40,5,5,4,5,0,2,3,4,3,1,3,5,5,5,2,4,5,4,4,3
648,80,80,80,80,80,3,2,2,3,2,2,1,1,2,0,2,2,2,2,1,4,4,3,2,4
649,120,80,80,120,40,4,3,2,2,0,2,1,1,2,0,3,2,3,2,0,2,2,2,2,1
650,120,120,160,120,0,3,4,4,3,0,2,3,2,3,1,3,4,3,2,0,3,4,4,3,4
651,160,120,120,120,40,3,2,2,3,0,2,1,1,1,0,3,2,2,2,0,0,0,0,0,1
652,120,40,40,120,40,3,3,2,2,2,3,2,1,3,0,2,4,2,2,1,2,3,3,2,1
653,120,80,80,80,80,2,2,2,2,2,0,1,2,3,0,2,2,2,2,1,1,0,1,1,1
654,120,120,120,160,120,4,5,5,4,2,3,4,2,3,4,4,4,4,4,4,5,5,5,5,5
655,120,120,120,120,80,4,5,5,4,5,2,3,4,3,1,4,5,5,5,5,5,5,5,5,5
656,160,120,160,160,120,4,5,4,4,4,3,4,2,3,1,4,5,5,4,5,5,5,5,4,5
657,160,120,160,160,0,5,5,5,5,0,3,2,4,3,0,4,5,5,5,0,4,4,3,4,2
658,200,200,200,200,200,5,4,4,5,3,3,4,2,3,2,5,5,5,5,5,5,5,5,5,5
659,120,120,160,160,0,4,2,3,3,0,2,3,2,1,3,4,2,3,3,0,4,5,4,4,3
660,200,200,200,200,160,5,5,5,5,5,4,5,4,3,2,5,5,5,5,5,5,5,5,5,5
661,200,200,160,160,120,5,5,5,5,5,5,4,3,5,2,5,5,5,5,5,5,5,5,5,5
662,120,120,120,160,80,4,4,4,4,2,2,1,1,2,0,3,3,4,4,2,5,5,5,5,5
663,80,80,80,80,0,3,3,2,2,0,3,2,1,3,0,3,2,2,2,0,3,3,3,2,2
664,120,120,120,120,0,3,3,3,2,0,2,1,2,1,0,3,4,5,4,4,4,5,5,4,5
665,120,120,160,160,160,3,4,4,4,4,2,3,2,3,1,4,5,5,5,5,5,5,5,4,5
666,160,120,160,160,120,4,5,4,4,2,2,3,4,3,1,4,5,5,5,3,4,4,3,3,3
667,160,200,200,160,160,4,5,4,4,0,3,2,4,3,0,4,5,5,5,2,4,3,3,3,0
668,160,160,160,160,160,4,2,2,3,1,3,2,3,3,1,5,5,5,5,2,5,5,5,5,5
669,0,0,0,0,0,4,3,3,4,2,2,1,1,2,0,4,4,4,4,2,3,3,4,3,3
670,120,40,40,120,40,3,3,3,3,2,3,2,1,2,0,3,4,4,3,4,3,3,2,2,3
671,120,120,120,120,120,3,2,2,2,2,2,1,1,2,0,3,2,2,2,2,4,2,3,3,3
672,40,40,40,40,40,3,2,2,2,0,2,3,2,1,0,3,2,2,2,0,2,3,2,2,3
673,0,0,0,0,0,2,2,3,1,0,2,1,2,1,0,3,2,2,2,0,3,3,2,2,2
674,120,80,80,120,80,3,2,2,2,2,2,3,2,3,4,3,2,2,2,3,2,2,2,2,3
675,120,120,80,120,80,2,2,2,3,2,2,3,1,2,0,3,2,3,2,1,1,2,1,1,1
676,120,120,120,80,80,2,2,2,2,0,2,1,2,3,0,3,4,4,4,2,2,1,1,2,1
677,160,200,120,120,160,3,2,3,3,4,2,1,1,2,0,4,4,4,4,2,3,3,3,3,3
678,120,120,120,120,0,2,2,2,2,0,2,1,1,1,0,2,2,2,2,0,2,3,2,2,0
679,120,200,160,120,0,4,5,5,5,2,3,2,4,3,1,3,4,4,3,0,3,4,3,3,2
680,160,160,120,160,120,3,3,4,3,2,2,3,3,3,2,3,3,4,3,2,3,3,3,3,3
681,160,200,200,200,200,5,5,4,5,0,3,4,4,3,2,4,5,5,5,2,5,5,4,4,3
682,160,160,160,120,40,4,5,5,4,2,5,4,3,4,2,4,5,5,5,5,4,5,5,4,5
683,120,120,120,160,120,3,4,4,3,4,3,2,3,2,1,2,3,3,2,3,2,3,2,2,3
684,80,120,80,80,80,3,4,4,3,2,3,2,4,3,1,4,5,5,4,4,5,5,5,4,5
685,120,160,120,120,160,4,5,5,4,4,2,1,3,2,4,3,3,3,3,4,2,3,2,2,3
686,80,80,80,80,80,3,2,3,3,4,2,3,1,2,0,2,2,2,2,2,2,3,3,2,3
687,80,120,80,120,80,3,5,5,4,3,3,4,3,4,2,4,5,5,5,3,5,5,5,5,4
688,120,120,160,80,80,3,4,4,3,5,2,3,3,2,1,4,5,5,4,5,3,4,4,3,4
689,0,0,0,0,0,2,2,2,2,0,3,4,3,2,1,2,2,3,2,1,1,1,1,1,1
690,160,200,160,160,160,4,4,4,3,5,3,4,3,2,3,4,5,5,5,5,4,4,5,4,5
691,200,200,200,200,200,4,5,5,5,4,3,4,3,2,1,4,5,5,4,4,4,5,5,4,5
692,120,160,160,120,40,4,4,3,5,2,3,4,2,3,1,4,2,3,3,2,3,3,3,3,3
693,120,120,160,160,120,3,5,4,3,4,2,3,2,3,4,4,5,5,5,5,4,3,4,3,4
694,80,120,80,40,0,1,2,2,2,0,3,4,3,2,1,2,2,2,2,2,1,1,1,0,0
695,0,0,0,0,0,2,2,3,2,4,2,1,1,1,0,2,1,2,2,1,3,0,2,2,3
696,160,120,120,160,120,4,5,4,4,4,3,4,3,2,3,4,5,5,5,5,4,3,3,3,4
697,0,0,0,0,0,3,2,2,3,0,0,2,1,3,0,2,1,1,2,1,3,2,2,2,1
698,160,40,40,160,40,3,3,4,2,2,2,1,2,3,0,2,3,3,2,3,2,3,2,2,3
699,200,200,200,200,200,5,5,5,5,5,4,3,2,4,1,4,5,5,5,5,5,5,5,5,5
700,80,80,120,120,40,1,2,2,2,2,2,3,2,3,4,3,2,2,2,3,0,0,1,1,2
701,40,40,40,40,40,2,2,2,2,2,2,3,2,1,3,2,3,3,2,2,2,3,2,2,0
702,160,200,200,200,200,4,5,5,5,5,3,4,3,2,1,4,5,5,5,5,5,5,5,5,5
703,160,120,80,80,120,4,4,3,4,2,2,3,2,1,0,1,2,2,2,0,3,3,2,2,3
704,0,0,0,0,0,4,3,2,3,0,2,1,1,2,0,2,2,2,2,0,3,2,2,2,0
705,160,120,200,160,200,4,5,5,5,5,2,3,2,3,1,3,5,5,5,5,4,5,5,4,5
706,120,40,40,160,0,5,5,5,5,0,3,2,3,4,0,3,5,5,4,0,4,5,5,4,4
707,160,120,160,120,120,3,4,4,2,2,3,2,3,2,1,3,4,4,3,3,3,3,3,3,3
708,160,160,120,160,120,4,5,4,4,2,2,3,4,3,2,5,5,5,5,5,5,5,5,5,5
709,160,160,120,160,160,4,5,5,5,5,3,2,1,3,0,3,4,4,4,4,4,3,4,3,3
710,120,120,120,120,40,3,2,2,3,0,3,4,3,2,1,4,2,3,4,2,4,4,4,3,3
711,160,160,200,200,200,5,4,5,5,5,2,1,3,2,0,4,5,5,5,3,5,5,5,5,5
712,120,120,120,160,120,5,3,3,4,2,3,2,3,3,0,4,5,5,4,3,2,2,2,2,2
713,120,40,40,120,80,3,4,2,3,2,2,3,2,1,0,3,3,2,2,1,1,2,2,1,2
714,80,40,80,80,0,2,3,3,2,1,2,3,2,1,2,2,3,3,2,2,0,1,2,1,0
715,160,120,80,120,0,4,2,2,4,0,3,2,2,3,0,2,2,2,2,0,4,3,2,2,0
716,0,0,0,0,0,2,2,2,2,2,0,0,1,0,0,2,2,2,2,1,0,0,0,0,0
717,80,80,80,80,80,4,3,3,4,4,2,1,3,2,0,3,4,4,4,4,3,4,4,3,3
718,120,120,120,120,120,3,3,2,3,0,2,3,3,2,0,3,2,3,2,0,3,4,2,2,3
719,80,40,40,80,40,2,2,3,2,1,2,3,1,2,0,2,2,2,2,1,0,0,0,0,0
720,160,200,200,160,0,3,4,4,5,0,3,2,4,3,1,4,5,5,4,2,5,5,5,5,5
721,160,120,120,160,80,3,3,3,4,0,2,4,3,2,0,4,4,3,4,3,0,1,1,1,0
722,160,120,120,120,160,2,2,2,2,2,2,1,1,1,0,3,5,5,4,5,2,3,1,2,3
723,40,120,80,80,80,4,5,5,5,3,3,4,3,2,4,4,4,5,4,5,5,5,5,5,5
724,160,120,160,160,0,5,4,3,5,0,3,2,4,3,0,4,4,4,4,0,5,5,4,4,3
725,120,120,160,120,80,3,4,3,4,4,2,3,2,1,0,2,2,2,2,2,3,4,3,2,3
726,160,120,80,160,40,4,3,3,3,2,2,3,3,2,1,3,3,2,3,2,5,5,4,3,3
727,120,120,80,120,0,2,2,2,2,0,2,1,1,1,0,3,3,2,2,0,2,2,2,2,2
728,160,80,80,120,80,2,2,2,3,2,2,1,1,2,0,2,2,2,2,1,0,0,0,0,0
729,80,80,0,80,0,3,4,3,3,4,2,3,2,3,1,2,4,3,3,2,4,3,3,3,3
730,160,160,160,120,80,3,4,4,3,2,2,3,4,3,2,3,4,4,4,4,2,3,2,2,2
731,80,40,40,120,0,2,2,2,2,0,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1
732,120,120,120,160,0,3,3,4,4,2,2,3,3,2,1,3,3,3,2,1,3,4,4,3,4
733,200,120,160,160,0,5,5,5,5,2,2,3,4,3,0,4,4,4,4,0,5,5,5,5,4
734,80,40,80,80,120,3,4,2,2,3,0,1,2,3,0,3,4,4,3,4,3,4,4,3,4
735,160,200,160,160,200,4,5,4,4,5,3,2,3,4,1,3,4,4,4,4,4,5,5,4,4
736,0,0,0,0,0,2,2,2,2,0,2,3,1,3,0,2,2,2,2,0,2,2,2,2,2
737,0,0,0,0,0,3,3,2,2,0,2,3,2,1,0,3,2,2,3,0,1,1,1,1,1
738,160,160,120,120,120,3,2,3,4,3,2,3,3,2,1,2,2,2,3,2,0,0,0,0,0
739,120,120,160,160,80,4,4,3,4,2,3,4,5,3,1,3,4,3,3,2,5,5,5,5,4
740,160,120,120,120,0,3,2,2,3,0,2,3,2,3,1,3,2,2,3,0,5,5,5,5,5
741,160,120,80,160,120,4,5,5,4,5,3,2,4,3,5,3,4,3,3,4,5,5,5,5,5
742,120,40,40,120,40,3,2,2,3,1,2,1,1,2,0,3,1,2,2,1,4,2,2,3,2
743,80,40,40,120,40,2,2,3,2,5,2,1,1,2,0,2,4,3,3,4,1,0,1,0,1
744,120,120,120,120,120,3,4,5,3,3,2,3,1,2,0,3,4,4,4,5,2,4,5,3,4
745,160,40,40,120,40,4,2,2,3,0,2,3,1,3,0,3,2,2,2,0,1,1,1,1,1
746,160,200,200,160,160,5,5,5,5,5,3,4,3,4,2,4,5,5,5,5,5,5,5,5,5
747,160,120,120,160,80,3,3,3,3,4,3,2,3,3,1,4,5,5,5,3,5,5,5,5,5
748,160,200,160,120,40,4,5,4,5,2,2,3,2,3,0,3,5,5,4,3,2,3,3,2,2
749,80,80,40,40,0,2,2,2,2,1,2,3,1,3,2,2,3,2,2,0,0,0,0,0,0
750,120,120,80,120,80,3,3,3,2,2,2,3,1,2,0,2,2,2,2,2,0,1,1,1,0
751,80,120,80,80,80,3,4,4,4,3,3,4,3,2,5,4,5,5,5,5,2,3,3,2,3
752,200,160,200,200,120,4,3,3,4,2,0,1,2,3,4,5,5,5,5,5,5,5,5,4,3
753,120,80,80,80,120,3,4,2,3,1,2,3,4,3,2,2,4,3,2,3,2,3,3,3,4
754,160,40,40,120,40,2,0,1,2,0,2,1,2,3,2,2,1,1,1,0,0,0,0,0,0
755,80,120,120,120,80,4,5,5,5,5,2,1,3,2,4,3,5,5,4,5,4,5,5,4,5
756,120,80,40,80,40,3,2,2,3,0,2,1,3,2,0,2,2,2,2,0,0,0,0,0,0
757,160,120,120,120,40,3,2,2,2,0,2,1,2,3,0,2,1,1,2,0,0,0,0,0,0
758,160,160,200,160,40,4,5,5,5,2,2,4,3,3,1,3,4,5,3,1,3,2,3,2,1
759,160,120,120,120,80,4,2,2,3,1,3,2,4,3,0,5,5,5,5,5,3,4,4,3,2
760,120,120,120,120,120,4,5,4,4,3,2,3,2,3,1,2,4,4,4,5,2,4,4,3,5
761,160,120,120,120,120,4,5,3,3,5,2,4,3,3,2,3,4,4,4,4,4,5,3,3,4
762,120,120,80,80,0,3,4,3,3,4,3,2,3,2,1,2,4,4,3,4,3,4,3,3,4
763,160,160,160,160,0,4,5,5,5,0,2,4,3,3,0,2,3,3,2,0,4,4,4,4,4
764,120,160,120,160,160,4,4,4,5,5,2,3,2,1,2,4,5,5,4,5,4,3,3,3,3
765,120,40,40,120,40,3,2,2,2,2,3,2,1,3,0,2,3,3,2,2,0,1,1,1,2
766,200,40,40,120,40,4,2,3,4,0,2,3,2,1,0,5,5,5,5,5,5,0,5,4,3
767,160,200,160,160,200,5,5,5,4,2,3,2,2,3,1,4,5,5,5,3,4,5,5,4,4
768,120,120,80,120,120,3,3,2,3,2,2,3,3,2,4,2,3,2,2,2,3,4,4,3,4
769,200,160,200,160,120,4,2,2,3,1,3,4,4,3,2,5,5,5,5,5,5,5,5,5,5
770,160,120,160,120,160,4,5,5,4,5,5,4,3,4,2,3,4,4,4,4,4,3,4,3,4
771,80,40,0,0,0,2,2,2,2,0,2,1,1,2,0,3,3,2,2,1,2,2,2,2,0
772,160,120,160,160,160,4,5,5,5,3,2,3,4,3,0,3,4,4,3,4,4,5,5,4,5
773,160,200,120,120,120,3,4,3,3,2,2,3,1,2,4,2,3,2,2,3,1,1,1,1,1
774,120,80,40,80,0,2,3,2,3,0,1,2,3,4,5,1,2,2,2,0,1,1,1,1,1
775,80,80,80,80,80,2,4,2,2,2,2,3,4,3,1,2,2,2,2,3,1,2,1,1,2
776,0,0,0,0,0,2,2,2,2,0,2,1,2,1,1,2,2,2,2,2,0,0,0,0,0
777,120,120,120,120,120,2,2,2,3,3,2,3,2,3,1,3,3,2,3,2,2,2,3,2,3
778,120,200,120,120,160,4,4,4,3,4,2,3,4,3,3,3,4,3,3,3,2,3,3,2,3
779,40,80,40,40,40,2,0,1,2,0,2,1,2,2,0,1,1,1,2,0,0,0,1,0,0
780,120,120,80,120,40,3,2,2,2,0,0,1,0,2,0,2,1,1,2,0,0,0,0,0,0
781,160,160,160,160,160,4,5,4,4,5,2,3,4,3,1,3,5,5,4,5,5,5,5,5,5
782,80,120,120,80,0,2,2,2,2,0,2,3,4,3,1,1,2,2,2,1,0,1,1,1,2
783,120,200,80,120,80,3,3,2,2,0,2,3,2,1,3,3,3,3,2,0,1,3,2,1,2
784,120,200,120,200,200,3,4,4,4,5,2,1,2,3,0,3,4,4,4,4,4,4,4,3,4
