id,nota_c1,nota_c2,nota_c3,nota_c4,nota_c5,nota_c1_gemma4,nota_c2_gemma4,nota_c3_gemma4,nota_c4_gemma4,nota_c5_gemma4,nota_c1_qwen2.5,nota_c2_qwen2.5,nota_c3_qwen2.5,nota_c4_qwen2.5,nota_c5_qwen2.5,nota_c1_qwen3,nota_c2_qwen3,nota_c3_qwen3,nota_c4_qwen3,nota_c5_qwen3,nota_c1_deepseek-r1,nota_c2_deepseek-r1,nota_c3_deepseek-r1,nota_c4_deepseek-r1,nota_c5_deepseek-r1
522,160,160,120,160,160,4,4,4,5,5,2,3,2,1,2,3,4,4,4,4,4,5,4,3,4
523,80,40,40,120,40,0,2,2,2,0,2,1,1,1,0,1,2,1,1,0,0,0,0,0,0
524,160,120,160,160,0,4,4,4,5,2,3,2,4,3,1,5,5,5,5,2,5,5,5,5,4
525,120,120,120,120,80,3,3,4,2,2,0,1,1,2,0,3,4,4,3,4,0,0,0,0,0
526,120,80,80,80,40,4,5,4,3,4,2,3,4,3,2,4,4,4,4,5,2,3,3,3,3
527,160,120,120,120,40,4,4,4,3,2,3,4,4,3,2,3,4,4,4,5,5,5,5,5,5
528,120,120,80,120,200,3,4,4,3,4,2,4,3,2,3,3,4,4,4,3,1,2,1,1,2
529,160,120,160,160,120,4,4,4,4,2,2,3,4,3,2,5,5,5,5,5,5,5,5,5,5
530,80,120,80,120,80,4,5,5,5,2,3,2,4,3,2,3,4,4,2,3,4,5,4,4,3
531,160,160,160,160,120,3,4,4,3,3,2,3,2,3,1,4,5,5,4,5,3,3,3,3,4
532,160,160,160,160,80,4,4,4,4,5,3,2,3,3,1,4,5,5,5,5,3,3,3,3,4
533,120,80,80,80,120,2,5,4,2,5,3,2,4,3,1,3,4,4,3,4,1,1,2,1,2
534,120,80,80,80,40,3,5,5,5,3,2,3,3,3,4,4,5,5,4,5,3,4,3,2,3
535,160,120,120,160,120,4,4,4,4,4,3,4,2,3,1,3,4,5,4,5,5,5,5,4,5
536,160,40,40,200,40,4,2,2,4,0,5,4,3,4,2,5,5,5,5,4,5,5,4,4,5
537,160,200,160,120,120,4,5,5,4,5,3,2,4,3,1,4,5,5,4,4,5,5,4,4,4
538,120,120,80,120,40,3,2,2,3,0,0,1,2,3,1,3,2,2,2,0,2,2,2,2,2
539,160,120,160,160,120,3,4,4,3,0,2,3,1,2,0,3,2,2,2,1,3,4,3,3,3
540,120,120,200,120,80,3,4,4,3,5,2,3,4,3,2,4,5,5,4,5,2,3,2,2,3
541,0,0,0,0,0,3,2,2,2,2,2,1,2,1,0,2,2,2,2,2,0,0,0,0,0
542,0,0,0,0,0,2,2,2,2,0,1,2,3,2,0,1,1,1,1,0,0,0,0,0,0
543,120,120,120,120,0,4,3,3,4,2,2,3,3,2,0,3,3,3,3,0,5,4,4,3,4
544,120,200,160,160,0,5,3,5,5,0,2,4,3,2,0,5,5,5,5,0,4,5,5,4,5
545,0,0,0,0,0,4,4,4,4,2,3,2,4,3,1,3,4,4,4,2,4,2,3,4,2
546,120,160,160,120,120,4,5,5,4,5,3,4,4,3,2,4,5,5,5,5,3,4,4,3,4
547,120,40,40,120,0,2,2,2,2,0,2,3,2,1,0,3,2,2,2,0,1,1,1,1,1
548,200,40,40,160,40,4,2,2,4,0,3,4,3,4,5,5,4,5,5,3,4,5,4,4,4
549,120,200,120,160,120,4,3,4,3,5,2,3,4,3,1,3,4,4,3,4,2,2,2,2,2
550,120,120,120,160,160,4,4,4,4,5,3,4,2,3,1,4,5,5,4,5,2,3,3,2,3
551,120,160,120,160,120,2,4,3,3,2,2,3,2,3,0,3,4,4,4,3,2,3,3,2,3
552,120,80,80,120,0,2,2,2,2,0,2,1,1,2,0,3,2,2,2,0,3,3,2,2,2
553,160,160,120,120,120,4,3,2,3,4,3,2,3,2,1,4,4,4,4,4,3,4,4,3,3
554,120,200,120,160,0,3,4,4,3,0,2,3,2,1,0,3,4,3,3,0,2,4,4,3,2
555,160,160,200,160,120,4,5,5,5,4,3,4,2,4,1,4,5,5,5,4,4,5,5,5,4
556,160,120,200,200,80,4,5,5,4,3,3,4,2,3,1,4,5,5,5,5,5,5,5,5,5
557,80,80,80,120,80,3,3,3,3,5,0,1,2,3,4,2,2,2,2,3,1,0,1,0,2
558,120,80,80,80,40,2,3,3,2,1,2,1,1,2,0,2,4,2,2,4,2,2,3,2,4
559,120,40,40,120,40,3,1,2,2,1,2,1,3,2,0,2,2,2,2,3,0,0,0,0,0
560,200,160,200,160,160,5,5,5,5,4,2,4,3,3,5,4,5,5,5,5,4,4,5,4,5
561,160,160,160,160,120,5,5,5,5,2,4,4,4,4,3,4,4,4,4,4,3,4,5,4,5
562,120,120,120,120,0,2,2,2,2,0,2,3,3,2,1,2,2,2,2,0,1,2,2,1,2
563,120,40,40,80,0,3,2,2,3,0,2,4,3,3,0,2,2,3,2,0,2,4,4,3,0
564,200,120,120,160,160,3,2,2,3,2,2,3,2,3,4,4,5,5,5,3,5,5,5,5,5
565,160,160,120,120,80,4,3,4,3,2,2,1,1,1,0,3,4,4,4,4,4,4,3,3,4
566,120,120,120,120,120,3,4,3,2,4,3,4,4,3,2,3,5,5,4,4,3,4,3,3,4
567,80,120,80,80,0,2,2,2,2,0,2,3,1,3,2,2,2,2,2,1,0,0,0,0,0
568,200,120,200,160,120,5,5,5,5,5,3,4,3,4,2,5,5,5,5,5,5,5,5,5,4
569,120,120,160,120,40,3,2,2,2,1,2,1,1,2,0,3,4,4,4,4,1,1,1,1,0
570,120,120,120,160,120,2,3,4,3,3,2,3,2,1,4,2,3,3,3,2,3,4,2,3,2
571,160,200,160,200,0,5,5,5,5,3,2,1,3,4,0,5,5,5,5,5,3,1,4,3,4
572,160,40,40,120,0,4,2,2,3,0,2,3,4,3,1,3,2,2,2,1,3,3,3,3,3
573,160,120,160,120,160,4,5,5,5,5,3,4,3,2,5,4,5,5,5,5,4,5,5,4,5
574,120,120,120,120,40,2,2,2,2,2,2,3,1,2,0,3,2,2,3,1,3,2,3,1,3
575,120,120,120,120,120,4,5,4,4,2,3,4,2,3,1,3,4,4,4,4,4,3,3,4,4
576,200,200,200,120,80,5,5,5,5,2,3,2,3,2,1,5,5,5,5,5,3,4,3,4,3
577,200,200,200,200,200,4,4,4,4,2,2,3,3,2,1,2,3,4,4,3,4,4,4,4,4
578,160,40,40,120,0,4,3,3,4,0,3,1,2,4,0,3,4,4,4,2,5,5,4,4,3
579,160,160,200,160,160,4,5,5,4,5,3,2,3,4,1,4,5,5,5,5,5,5,5,5,5
580,120,120,120,120,40,2,2,2,2,0,2,3,1,2,0,3,3,3,3,1,3,4,4,3,3
581,120,120,120,120,80,3,2,2,3,0,1,2,3,2,0,2,2,3,3,0,0,0,1,0,0
582,160,40,40,120,40,2,2,3,2,2,3,2,1,3,0,2,2,2,2,1,2,0,2,2,0
583,200,200,200,200,200,5,5,5,5,2,2,3,3,2,1,4,5,5,5,5,5,5,5,4,5
584,120,120,120,120,80,2,2,3,1,0,3,4,3,2,1,2,2,2,2,0,4,3,3,3,3
585,200,120,160,200,80,5,4,5,5,3,2,1,2,1,0,5,5,5,5,5,4,5,4,4,5
586,160,200,200,160,200,3,5,4,3,5,3,4,3,2,1,4,5,5,5,5,5,5,4,3,5
587,160,40,40,120,0,4,2,3,3,4,3,2,4,3,5,4,4,5,5,5,3,4,4,3,4
588,200,40,40,120,40,4,2,2,3,4,3,2,1,2,0,4,4,4,4,2,5,5,5,5,5
589,160,200,160,120,160,4,5,3,5,5,2,3,2,1,4,4,5,5,5,5,4,4,3,3,4
590,120,120,80,120,120,4,5,4,4,2,3,4,3,2,1,4,4,4,4,3,4,5,4,4,5
591,200,80,120,120,0,4,5,2,3,0,2,4,3,3,0,4,5,5,5,5,4,5,5,4,5
592,120,120,120,120,120,4,3,3,3,2,2,4,3,2,3,3,3,3,3,3,3,2,3,3,3
593,160,200,120,120,120,4,5,5,4,5,3,4,5,3,2,4,5,5,5,5,5,5,5,5,5
594,0,0,0,0,0,2,2,2,2,0,2,1,1,1,1,2,2,2,2,0,0,0,0,0,0
595,120,120,120,120,80,2,3,2,1,0,3,1,2,4,0,3,3,3,3,0,2,3,3,2,3
596,120,80,80,80,80,3,2,2,4,2,3,2,1,2,0,3,2,2,2,1,2,1,1,1,1
597,160,200,160,120,0,4,4,4,4,2,2,3,2,3,1,3,3,3,3,0,4,3,3,2,3
598,80,120,120,120,80,5,5,5,5,2,3,2,1,3,0,5,5,5,5,3,4,3,4,4,3
599,120,120,120,120,0,2,2,2,2,0,2,3,4,3,2,2,2,2,2,0,2,3,3,2,2
600,120,120,120,120,120,3,4,3,3,3,3,2,4,3,1,3,4,4,4,4,3,3,3,2,3
601,120,160,160,160,120,4,2,3,4,2,3,4,2,3,1,3,4,4,3,4,5,5,5,4,5
602,120,120,80,80,120,2,4,3,1,0,2,1,3,4,0,3,3,2,2,0,0,0,0,0,0
603,120,120,120,120,120,4,3,2,3,2,3,2,1,2,0,4,3,4,4,2,2,1,2,2,1
604,40,40,40,40,40,3,2,2,2,0,2,1,1,2,0,2,2,2,2,1,2,2,1,1,2
605,120,120,160,160,0,4,5,5,5,5,3,2,4,3,5,3,4,4,3,4,5,4,5,5,5
606,120,160,120,120,120,3,5,4,2,5,2,3,2,3,4,2,4,3,2,3,0,2,1,1,2
607,0,40,0,0,0,2,4,4,3,5,2,1,1,1,0,3,4,4,3,4,2,2,2,2,2
608,80,40,40,120,40,2,2,2,2,0,3,2,1,3,2,1,2,2,2,0,1,1,1,1,1
609,200,200,200,160,200,5,5,5,5,5,2,1,2,1,0,4,5,5,5,5,3,4,4,3,4
610,80,80,80,80,80,2,3,2,2,0,2,3,3,2,1,3,4,3,3,2,5,3,3,2,4
611,160,40,40,120,40,3,2,2,3,2,2,3,2,1,0,2,2,2,2,3,0,1,1,0,1
612,80,80,80,80,0,4,5,5,3,0,3,2,4,3,0,3,4,4,3,1,4,5,5,4,4
613,120,160,160,120,160,2,4,4,2,2,2,3,1,2,0,2,4,4,3,4,2,3,3,2,3
614,160,80,160,160,120,4,3,4,5,2,2,1,3,2,0,3,1,2,3,1,3,4,3,3,3
615,120,160,120,120,80,3,2,2,3,2,2,1,1,2,0,2,2,2,2,2,4,3,3,3,4
616,120,120,120,120,120,2,2,2,2,0,2,1,2,1,0,2,2,2,2,1,2,3,2,1,0
617,120,80,80,120,80,2,3,2,3,2,2,3,2,3,2,3,2,3,2,1,2,4,3,2,4
618,120,80,40,80,80,2,3,2,2,2,2,3,3,2,0,2,2,2,2,2,1,1,1,2,1
619,120,200,120,120,0,4,5,5,4,0,2,4,3,3,0,5,5,5,5,0,5,5,5,5,5
620,160,200,160,120,0,5,5,5,5,0,3,4,3,4,2,4,4,5,5,2,5,5,5,4,4
621,0,0,0,0,0,3,2,2,3,0,2,1,1,2,0,3,3,3,3,0,0,1,2,3,4
622,160,40,40,160,40,4,4,3,3,2,2,3,2,1,0,3,3,3,3,2,4,5,4,3,3
623,120,120,80,120,80,4,2,2,3,2,3,2,2,3,1,5,5,5,5,2,3,4,3,3,3
624,120,160,160,160,200,4,5,5,5,5,3,4,2,4,1,4,4,4,4,5,5,5,5,4,5
625,200,120,120,120,0,4,3,2,4,0,2,4,3,3,1,4,4,4,4,2,2,4,4,3,4
626,80,80,80,80,80,3,4,4,3,4,3,4,3,3,2,3,4,4,3,2,4,4,5,3,4
627,80,120,120,80,80,4,2,2,3,0,2,1,2,3,0,4,2,3,3,2,4,5,4,3,3
628,160,120,120,120,160,4,5,4,4,2,3,4,4,3,2,4,5,5,5,5,3,3,3,3,3
629,80,80,80,40,0,3,2,2,2,0,2,1,3,2,0,3,3,4,4,1,4,5,4,3,4
630,160,120,120,120,80,2,1,2,1,0,2,1,1,2,0,2,2,1,2,2,1,1,1,1,1
631,40,40,40,40,0,2,2,2,1,0,2,1,1,1,0,1,2,1,1,2,0,0,0,0,0
632,80,120,80,80,80,2,2,2,2,0,1,2,3,2,0,2,2,2,2,0,0,2,1,0,1
633,160,160,160,120,0,5,4,5,5,2,3,4,3,4,2,4,5,5,5,4,3,4,4,3,3
634,160,120,120,120,0,3,4,4,3,2,3,2,1,2,0,3,2,2,2,0,2,2,1,1,0
635,120,200,120,120,160,3,4,4,3,4,2,3,3,2,1,3,4,3,3,3,1,1,2,2,3
636,120,120,120,120,80,3,4,4,3,5,3,4,3,2,1,4,4,4,4,4,5,5,5,5,5
637,160,160,120,120,0,2,2,2,3,0,2,3,2,3,1,3,2,2,2,0,2,2,2,2,1
638,0,0,0,0,0,3,3,4,3,4,2,3,2,1,0,2,3,2,2,1,2,2,2,2,2
639,120,80,80,120,40,3,2,3,2,0,3,2,4,3,0,3,3,2,2,0,1,1,1,1,1
640,160,160,120,160,160,3,4,3,3,2,2,3,1,2,0,3,4,3,3,2,3,3,2,2,3
641,160,120,160,160,120,4,5,5,4,5,3,4,3,2,1,5,5,5,5,5,3,3,3,3,3
642,120,160,160,120,160,4,5,5,4,5,3,4,4,3,2,3,4,4,3,4,5,5,5,5,5
643,120,120,120,120,160,2,3,2,2,4,2,3,1,2,0,3,4,3,2,1,2,2,1,1,1
644,120,200,160,200,160,5,5,5,5,4,5,4,4,3,2,5,5,5,5,5,5,5,5,5,5
645,120,120,120,120,120,4,2,2,4,0,3,4,3,4,5,5,5,5,5,4,5,5,5,5,5
646,160,200,160,160,200,4,5,5,5,4,2,4,3,3,2,4,5,5,5,5,3,3,3,3,2
647,160,120,120,160,40,4,4,3,4,0,2,3,4,3,2,4,4,4,4,3,4,3,3,3,0
648,80,80,80,80,80,2,2,2,2,2,2,1,1,2,0,2,2,2,2,0,1,2,1,1,1
649,120,80,80,120,40,3,4,3,2,0,2,3,1,2,0,4,4,4,4,2,3,2,3,2,2
650,120,120,160,120,0,3,3,3,4,0,2,3,2,3,1,4,4,4,4,2,3,4,4,3,2
651,160,120,120,120,40,1,2,2,2,2,2,1,1,1,0,2,2,2,2,2,0,0,0,0,0
652,120,40,40,120,40,3,4,4,3,5,2,3,2,2,1,2,2,3,2,1,2,2,2,2,1
653,120,80,80,80,80,2,2,2,2,3,2,1,1,2,0,2,1,1,2,1,0,0,1,1,2
654,120,120,120,160,120,4,5,5,4,3,3,4,2,3,1,4,4,4,4,4,4,3,3,3,3
655,120,120,120,120,80,4,4,4,4,4,3,4,2,3,1,4,5,5,5,5,4,4,4,4,5
656,160,120,160,160,120,4,5,5,5,4,3,4,3,2,1,3,4,4,3,4,4,5,5,4,5
657,160,120,160,160,0,5,4,3,5,0,3,2,4,4,0,4,4,4,4,0,3,4,4,3,3
658,200,200,200,200,200,4,5,5,5,4,3,4,3,2,3,4,5,5,5,5,5,5,5,5,5
659,120,120,160,160,0,4,3,3,4,0,2,3,3,2,4,5,5,5,5,0,5,5,5,5,4
660,200,200,200,200,160,5,5,5,5,5,4,5,5,4,3,5,5,5,5,5,5,5,5,4,5
661,200,200,160,160,120,5,5,5,5,5,4,5,4,3,2,4,5,5,5,5,5,5,5,5,5
662,120,120,120,160,80,4,3,3,5,0,2,1,2,2,0,4,4,4,4,0,4,3,4,3,1
663,80,80,80,80,0,4,3,3,4,0,3,2,1,3,0,3,2,2,2,0,3,2,3,3,0
664,120,120,120,120,0,4,5,5,4,2,3,1,2,1,0,3,4,4,4,4,3,3,3,3,4
665,120,120,160,160,160,4,5,5,5,5,2,3,2,3,1,4,4,4,4,3,5,5,5,5,5
666,160,120,160,160,120,4,5,4,4,3,2,3,3,3,1,4,5,5,4,2,2,3,2,2,2
667,160,200,200,160,160,4,4,3,4,0,2,4,3,4,0,4,4,4,4,0,4,4,5,4,4
668,160,160,160,160,160,4,4,3,4,2,3,2,3,3,1,5,5,5,5,3,4,5,5,4,5
669,0,0,0,0,0,4,4,4,4,4,2,1,1,3,0,3,3,4,4,2,4,4,4,4,3
670,120,40,40,120,40,3,2,2,3,2,2,3,1,2,0,2,4,3,3,3,4,5,4,4,5
671,120,120,120,120,120,3,2,2,2,2,2,3,1,2,0,2,2,1,2,1,0,0,0,0,0
672,40,40,40,40,40,2,3,2,2,0,2,3,2,1,0,3,3,2,2,1,4,4,3,3,2
673,0,0,0,0,0,3,2,3,2,0,3,2,2,1,0,2,3,3,2,0,2,3,2,2,0
674,120,80,80,120,80,3,4,3,2,3,2,3,4,3,2,3,4,3,3,3,4,4,3,2,4
675,120,120,80,120,80,3,2,2,2,2,2,3,1,2,0,3,2,3,2,1,3,3,3,2,3
676,120,120,120,80,80,3,2,3,2,1,2,1,1,2,0,2,2,2,2,0,2,2,2,2,2
677,160,200,120,120,160,4,3,3,3,2,2,1,2,3,0,5,5,5,5,2,3,4,3,3,4
678,120,120,120,120,0,3,2,2,3,0,2,3,1,2,0,2,2,2,2,0,2,2,2,2,0
679,120,200,160,120,0,3,4,4,3,1,2,3,4,3,0,3,4,4,3,1,3,3,2,2,2
680,160,160,120,160,120,3,4,3,3,2,2,1,2,3,0,3,4,4,4,2,2,2,3,2,2
681,160,200,200,200,200,5,5,5,5,2,3,2,4,3,5,5,5,5,5,5,5,5,5,5,5
682,160,160,160,120,40,4,5,5,4,2,3,4,4,3,5,4,5,5,5,5,5,5,5,5,5
683,120,120,120,160,120,3,4,5,4,5,2,4,3,3,1,2,4,3,2,4,0,0,0,0,0
684,80,120,80,80,80,3,3,2,2,2,2,3,2,3,1,3,5,5,4,3,2,4,4,3,3
685,120,160,120,120,160,3,4,4,3,4,2,1,3,2,4,4,5,5,4,5,2,3,3,3,3
686,80,80,80,80,80,2,3,3,2,4,2,3,1,2,3,3,2,2,2,2,2,2,2,2,3
687,80,120,80,120,80,4,5,5,5,3,3,4,3,2,1,4,5,5,4,4,4,5,4,4,4
688,120,120,160,80,80,3,4,4,3,4,3,2,4,3,2,2,5,5,4,4,3,2,3,3,3
689,0,0,0,0,0,2,3,2,2,0,3,4,3,2,1,2,2,3,2,0,0,0,0,0,0
690,160,200,160,160,160,4,5,5,4,5,3,4,3,2,3,3,4,4,4,4,4,4,4,4,4
691,200,200,200,200,200,4,4,4,4,3,3,4,4,3,2,5,5,5,5,5,5,5,4,5,4
692,120,160,160,120,40,4,4,4,5,3,3,2,3,3,2,4,2,2,3,2,4,5,5,4,3
693,120,120,160,160,120,3,4,4,3,3,2,3,1,2,3,3,5,5,4,4,3,4,4,3,4
694,80,120,80,40,0,1,2,2,1,0,3,3,3,2,1,2,2,3,2,0,0,0,0,0,0
695,0,0,0,0,0,1,0,2,3,2,0,1,2,3,0,2,1,2,2,3,0,0,0,0,0
696,160,120,120,160,120,4,4,4,4,2,2,4,3,3,1,4,4,5,5,4,4,4,4,4,4
697,0,0,0,0,0,2,2,2,2,0,0,1,0,2,0,2,1,1,2,1,0,0,0,0,0
698,160,40,40,160,40,3,4,2,2,2,2,1,2,3,2,2,4,3,3,4,4,3,3,4,4
699,200,200,200,200,200,5,5,5,5,5,5,4,3,4,2,4,5,5,5,5,5,5,5,4,4
700,80,80,120,120,40,3,4,2,2,2,2,1,2,3,4,3,4,4,3,4,1,2,2,1,2
701,40,40,40,40,40,2,4,2,3,0,3,2,2,1,3,2,2,2,2,2,1,1,1,1,2
702,160,200,200,200,200,4,5,5,4,5,3,2,3,3,1,5,5,5,5,5,4,4,4,3,4
703,160,120,80,80,120,4,5,3,4,2,3,2,2,1,0,3,2,2,2,1,2,3,3,3,4
704,0,0,0,0,0,3,2,2,2,0,2,1,1,2,1,3,1,2,2,1,0,0,0,0,0
705,160,120,200,160,200,3,4,4,3,5,2,3,2,3,1,3,5,4,5,4,4,4,4,3,2
706,120,40,40,160,0,5,5,5,4,0,3,2,4,3,0,5,5,5,5,0,5,5,5,5,5
707,160,120,160,120,120,2,3,3,3,2,3,2,3,2,0,2,4,3,3,3,5,5,5,4,4
708,160,160,120,160,120,5,5,3,4,2,2,3,4,3,2,5,5,5,5,5,5,5,5,5,5
709,160,160,120,160,160,3,5,4,4,4,2,3,2,3,1,4,5,5,5,4,5,5,5,4,5
710,120,120,120,120,40,3,2,2,2,0,2,4,3,4,0,3,4,4,3,3,4,4,3,3,4
711,160,160,200,200,200,4,2,4,5,5,2,1,3,2,0,5,5,5,5,2,5,5,5,5,4
712,120,120,120,160,120,4,3,3,4,0,3,2,3,3,1,2,3,4,4,1,5,5,5,5,5
713,120,40,40,120,80,3,3,2,3,2,3,2,1,2,0,2,2,2,2,1,2,1,2,1,1
714,80,40,80,80,0,2,2,2,1,1,2,3,2,1,0,1,2,2,1,1,0,1,1,0,1
715,160,120,80,120,0,4,3,3,4,0,2,4,3,3,1,2,2,2,2,0,5,4,4,4,0
716,0,0,0,0,0,0,2,2,2,1,0,0,1,0,0,2,2,2,2,1,0,0,0,0,1
717,80,80,80,80,80,4,4,3,3,3,2,3,3,2,1,4,4,3,3,4,4,4,4,4,4
718,120,120,120,120,120,3,2,2,2,0,2,3,2,1,0,2,2,2,2,0,4,3,4,3,0
719,80,40,40,80,40,2,2,2,2,0,2,1,1,2,0,2,2,2,2,1,0,0,0,0,0
720,160,200,200,160,0,4,4,4,4,0,3,4,3,2,1,3,5,5,4,2,5,5,5,5,5
721,160,120,120,160,80,3,4,2,4,1,2,4,3,1,0,5,5,5,5,3,2,3,2,2,1
722,160,120,120,120,160,3,4,4,3,2,0,1,2,3,0,3,4,4,3,4,3,3,3,2,3
723,40,120,80,80,80,4,5,5,5,3,2,3,4,3,2,3,4,4,3,4,3,4,4,3,4
724,160,120,160,160,0,4,3,3,4,0,3,2,3,3,0,4,4,4,4,2,5,5,5,5,5
725,120,120,160,120,80,3,4,4,3,4,2,3,2,1,0,1,4,4,3,2,5,5,4,4,5
726,160,120,80,160,40,3,4,4,3,2,2,3,2,1,2,3,3,4,3,2,4,4,4,4,4
727,120,120,80,120,0,2,2,2,2,0,2,1,1,1,0,2,2,2,2,0,2,2,2,2,0
728,160,80,80,120,80,3,2,2,2,2,2,1,1,2,0,2,2,2,2,1,3,2,2,2,4
729,80,80,0,80,0,3,3,3,3,2,3,2,1,2,0,3,3,3,2,2,2,3,3,2,3
730,160,160,160,120,80,3,4,4,3,2,2,3,4,3,1,3,4,4,4,4,1,2,2,2,2
731,80,40,40,120,0,2,2,2,2,0,2,1,1,1,0,2,1,1,2,0,0,0,1,1,0
732,120,120,120,160,0,2,3,3,2,2,2,3,2,3,1,2,2,3,2,0,5,4,3,2,1
733,200,120,160,160,0,4,5,5,4,0,2,3,4,3,0,4,5,5,4,0,5,5,5,5,0
734,80,40,80,80,120,2,2,2,2,4,0,1,2,3,0,3,4,4,3,4,3,3,3,3,3
735,160,200,160,160,200,4,5,4,3,5,2,3,3,4,2,4,5,5,4,5,3,4,4,3,4
736,0,0,0,0,0,2,2,3,2,0,2,3,1,2,0,2,2,2,2,0,0,0,0,0,0
737,0,0,0,0,0,3,2,2,2,0,2,3,2,1,0,3,2,2,2,0,3,3,3,2,3
738,160,160,120,120,120,4,2,3,4,2,3,2,2,3,0,3,3,3,3,2,3,3,3,2,2
739,120,120,160,160,80,4,5,4,4,2,3,4,3,2,1,3,4,3,3,2,5,4,3,4,2
740,160,120,120,120,0,4,3,2,3,0,2,3,2,3,2,3,2,2,2,0,5,5,5,4,4
741,160,120,80,160,120,4,5,5,5,5,3,2,4,3,5,3,4,4,3,4,3,4,3,4,4
742,120,40,40,120,40,3,2,2,3,2,2,1,1,2,0,2,1,1,2,1,2,2,3,2,3
743,80,40,40,120,40,3,4,4,4,5,0,1,2,3,0,2,3,2,2,3,2,2,2,2,3
744,120,120,120,120,120,3,3,2,3,1,2,1,3,2,0,4,5,5,5,5,1,2,1,1,3
745,160,40,40,120,40,3,2,2,2,0,2,3,1,2,0,3,2,2,2,0,3,3,3,3,3
746,160,200,200,160,160,4,5,5,5,5,5,4,3,4,2,4,5,5,5,5,5,5,5,5,0
747,160,120,120,160,80,4,4,3,3,4,3,2,3,3,1,5,5,5,5,2,5,5,5,5,5
748,160,200,160,120,40,4,4,5,5,0,2,3,3,2,0,4,4,4,4,2,3,3,4,3,3
749,80,80,40,40,0,2,2,2,2,2,2,3,1,2,3,1,2,2,1,0,0,2,1,0,0
750,120,120,80,120,80,2,3,3,3,2,2,4,3,2,0,2,2,2,2,0,0,0,0,0,0
751,80,120,80,80,80,2,3,2,3,2,4,3,2,3,4,3,4,3,3,4,3,3,3,3,3
752,200,160,200,200,120,4,2,3,4,1,2,1,2,1,0,5,5,5,5,4,5,5,5,4,5
753,120,80,80,80,120,2,4,3,2,2,3,2,4,3,2,2,3,2,2,2,2,3,3,2,2
754,160,40,40,120,40,2,0,1,2,0,3,2,2,3,1,3,1,2,2,1,0,0,0,0,0
755,80,120,120,120,80,4,5,5,4,5,2,1,3,2,2,4,5,5,5,5,4,4,4,4,5
756,120,80,40,80,40,2,2,2,2,0,2,1,2,3,0,2,1,2,2,0,0,0,0,1,0
757,160,120,120,120,40,2,2,3,3,0,2,1,3,2,0,2,2,2,2,0,1,0,0,0,0
758,160,160,200,160,40,4,4,4,5,0,2,3,2,3,0,3,4,4,3,2,3,4,3,3,3
759,160,120,120,120,80,4,4,4,3,2,3,2,4,3,0,4,5,5,4,5,4,4,4,3,3
760,120,120,120,120,120,3,4,3,4,3,2,3,2,3,1,4,5,5,5,5,3,3,3,2,3
761,160,120,120,120,120,3,4,4,3,4,4,3,3,2,1,3,4,4,4,4,4,5,4,4,4
762,120,120,80,80,0,3,4,4,3,2,2,3,2,1,4,3,4,4,3,4,3,3,3,2,3
763,160,160,160,160,0,4,5,4,5,2,3,4,3,2,0,3,4,4,4,0,3,3,2,2,0
764,120,160,120,160,160,4,3,3,4,3,2,3,2,1,4,4,5,5,4,5,2,3,3,2,2
765,120,40,40,120,40,3,3,3,3,2,3,2,1,2,1,3,3,3,3,2,2,2,2,2,2
766,200,40,40,120,40,4,5,5,4,1,2,3,2,1,0,5,5,5,5,5,3,5,5,3,5
767,160,200,160,160,200,4,5,5,4,2,2,4,3,4,2,3,4,4,4,2,4,4,4,4,3
768,120,120,80,120,120,3,4,2,3,1,2,3,3,2,4,3,4,3,3,3,3,3,2,2,3
769,200,160,200,160,120,4,4,4,4,2,4,3,2,3,2,4,4,5,4,3,5,5,5,5,5
770,160,120,160,120,160,3,4,4,3,5,4,5,3,4,2,4,5,5,5,5,5,5,5,5,5
771,80,40,0,0,0,3,2,2,2,0,2,1,1,2,0,2,2,2,2,1,1,2,2,2,1
772,160,120,160,160,160,3,4,4,3,2,2,3,4,3,2,3,4,4,3,4,5,5,5,5,5
773,160,200,120,120,120,2,4,2,2,1,2,3,2,1,3,2,3,3,2,2,2,3,3,2,2
774,120,80,40,80,0,2,2,2,3,0,2,1,2,3,4,3,2,2,2,0,3,3,3,3,3
775,80,80,80,80,80,2,4,3,2,3,3,2,3,2,1,2,2,2,2,3,1,2,2,1,3
776,0,0,0,0,0,1,2,1,1,2,2,1,2,1,0,2,2,2,2,2,2,2,3,1,2
777,120,120,120,120,120,2,3,3,3,3,2,3,3,2,1,2,3,3,2,2,4,4,4,4,3
778,120,200,120,120,160,3,3,3,3,4,2,3,4,3,2,3,3,3,3,4,3,3,2,2,3
779,40,80,40,40,40,2,2,2,2,0,2,1,2,2,1,1,1,1,1,0,0,0,0,0,0
780,120,120,80,120,40,3,2,2,3,0,0,1,2,3,0,2,2,2,2,1,0,0,0,0,0
781,160,160,160,160,160,4,5,5,4,5,3,2,3,3,2,4,5,5,5,5,5,5,5,5,5
782,80,120,120,80,0,2,3,2,2,0,2,3,4,3,2,2,2,2,2,1,1,0,1,0,0
783,120,200,80,120,80,3,3,2,3,0,2,3,2,1,2,3,3,3,2,1,2,3,2,2,3
784,120,200,120,200,200,3,4,4,3,4,2,1,1,2,0,3,4,4,3,4,3,2,3,3,4
