id,nota_c1,nota_c2,nota_c3,nota_c4,nota_c5,nota_c1_gemma4,nota_c2_gemma4,nota_c3_gemma4,nota_c4_gemma4,nota_c5_gemma4,nota_c1_qwen2.5,nota_c2_qwen2.5,nota_c3_qwen2.5,nota_c4_qwen2.5,nota_c5_qwen2.5,nota_c1_qwen3,nota_c2_qwen3,nota_c3_qwen3,nota_c4_qwen3,nota_c5_qwen3,nota_c1_deepseek-r1,nota_c2_deepseek-r1,nota_c3_deepseek-r1,nota_c4_deepseek-r1,nota_c5_deepseek-r1
522,160,160,120,160,160,4,2,2,5,4,2,3,2,2,2,5,5,5,5,5,2,4,1,3,0
523,80,40,40,120,40,0,1,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
524,160,120,160,160,0,5,5,5,5,2,4,4,3,4,0,5,5,5,5,0,3,4,3,3,1
525,120,120,120,120,80,1,3,2,1,2,0,2,2,4,0,2,5,2,3,2,2,0,2,0,2
526,120,80,80,80,40,5,5,5,5,5,4,3,2,4,0,4,4,1,4,2,1,4,3,1,2
527,160,120,120,120,40,5,3,3,3,2,4,3,3,4,3,5,5,5,5,5,2,3,2,2,1
528,120,120,80,120,200,3,3,3,3,3,3,2,2,3,0,4,3,2,4,1,1,2,1,2,0
529,160,120,160,160,120,5,5,5,5,2,4,3,4,5,0,5,5,5,5,2,5,5,4,3,4
530,80,120,80,120,80,5,3,3,5,2,0,2,2,0,0,4,3,2,4,1,4,3,4,3,0
531,160,160,160,160,120,2,2,1,3,2,3,2,2,2,2,2,1,2,2,2,1,2,2,2,4
532,160,160,160,160,80,5,5,5,5,5,4,3,4,5,5,4,4,4,4,4,1,4,2,1,4
533,120,80,80,80,120,2,3,2,2,3,4,3,4,3,5,1,5,2,2,2,0,1,4,0,3
534,120,80,80,80,40,4,5,5,4,3,4,3,4,3,5,4,5,5,4,4,2,1,1,0,1
535,160,120,120,160,120,5,5,5,4,5,3,2,3,3,3,4,5,5,5,3,2,5,4,3,3
536,160,40,40,200,40,4,3,2,5,0,3,3,4,3,3,5,5,5,5,2,3,4,5,3,4
537,160,200,160,120,120,4,5,5,4,5,3,2,2,3,3,5,5,5,5,2,2,1,4,5,3
538,120,120,80,120,40,3,0,1,1,0,3,2,2,2,2,2,1,2,2,0,0,4,2,0,0
539,160,120,160,160,120,3,2,1,2,0,4,3,2,3,1,4,2,1,3,2,4,3,4,4,3
540,120,120,200,120,80,3,5,5,3,5,2,3,3,4,5,5,5,5,4,5,2,1,2,3,1
541,0,0,0,0,0,2,3,2,2,2,0,2,2,4,0,0,2,1,1,0,1,0,2,1,2
542,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,2,2,2,0,1,0,2,2,1
543,120,120,120,120,0,4,3,3,3,0,2,2,2,4,0,4,2,2,4,0,4,3,2,0,1
544,120,200,160,160,0,5,4,5,5,2,4,3,4,5,0,5,5,5,5,0,5,5,4,2,1
545,0,0,0,0,0,4,3,4,4,1,4,4,5,3,2,4,2,1,3,0,4,4,2,3,0
546,120,160,160,120,120,4,5,5,4,5,4,4,3,4,5,4,5,5,5,2,2,5,4,3,2
547,120,40,40,120,0,1,2,2,2,0,0,2,2,4,0,0,0,0,0,0,0,1,2,1,0
548,200,40,40,160,40,4,2,3,5,0,4,3,4,3,5,5,5,5,5,5,5,4,3,4,2
549,120,200,120,160,120,4,5,5,4,5,0,2,2,2,1,2,4,3,2,3,3,4,5,4,2
550,120,120,120,160,160,3,3,3,2,2,3,3,4,3,3,2,3,2,3,2,2,4,5,2,5
551,120,160,120,160,120,2,3,3,2,2,2,2,2,2,0,2,2,2,2,2,2,1,4,0,1
552,120,80,80,120,0,2,2,1,2,1,0,2,2,4,0,2,2,1,2,0,2,2,2,2,1
553,160,160,120,120,120,4,5,4,4,5,4,3,4,4,3,5,5,5,4,2,1,2,2,2,3
554,120,200,120,160,0,3,3,2,3,0,1,2,2,4,0,1,2,2,1,0,1,2,3,4,0
555,160,160,200,160,120,4,5,4,3,1,4,3,2,4,2,5,5,5,5,2,0,2,4,0,1
556,160,120,200,200,80,5,5,5,5,5,3,3,4,3,3,5,5,5,5,5,5,5,4,5,4
557,80,80,80,120,80,4,5,5,4,5,0,1,2,1,0,1,2,2,3,3,0,0,1,0,1
558,120,80,80,80,40,2,2,4,1,2,0,2,2,2,2,2,3,2,2,3,0,1,2,0,0
559,120,40,40,120,40,0,1,1,2,0,0,2,2,0,1,0,1,2,2,2,0,2,0,1,4
560,200,160,200,160,160,5,4,5,5,3,4,3,2,4,5,4,5,5,5,5,0,4,3,2,4
561,160,160,160,160,120,5,5,5,5,5,4,3,3,4,3,5,5,5,5,4,4,4,3,4,4
562,120,120,120,120,0,2,3,2,2,0,3,2,2,2,0,2,1,3,2,0,0,0,0,0,4
563,120,40,40,80,0,4,3,2,5,0,3,2,2,4,0,2,2,2,2,0,2,3,2,4,0
564,200,120,120,160,160,4,2,3,5,3,3,2,2,3,3,4,4,4,5,0,3,4,3,3,2
565,160,160,120,120,80,4,5,4,3,1,2,2,2,2,2,4,5,5,5,5,2,4,3,1,2
566,120,120,120,120,120,4,5,4,3,5,4,3,2,4,3,4,5,5,4,5,2,4,3,2,4
567,80,120,80,80,0,1,2,2,1,1,0,1,2,1,2,0,2,0,0,0,1,2,2,1,1
568,200,120,200,160,120,5,5,5,5,5,3,3,4,4,0,5,5,5,5,4,4,4,4,5,5
569,120,120,160,120,40,3,2,3,3,2,0,2,2,0,0,4,3,2,4,5,1,0,2,4,1
570,120,120,120,160,120,2,5,3,3,5,3,2,2,4,0,2,2,1,2,2,2,1,4,2,1
571,160,200,160,200,0,5,5,5,5,4,3,3,3,4,0,4,2,2,4,0,4,5,4,3,4
572,160,40,40,120,0,3,3,3,3,2,3,2,2,3,0,4,1,2,2,2,1,1,4,0,2
573,160,120,160,120,160,5,5,5,4,5,4,3,2,4,5,4,5,5,5,5,2,2,2,2,2
574,120,120,120,120,40,1,1,2,2,1,2,2,2,2,0,2,1,2,2,0,1,2,0,0,2
575,120,120,120,120,120,3,3,2,3,2,3,2,2,4,0,3,5,5,4,4,0,4,4,3,4
576,200,200,200,120,80,5,5,5,5,4,4,3,4,3,0,5,5,5,5,5,4,4,4,4,5
577,200,200,200,200,200,4,3,5,5,2,4,3,3,4,3,3,5,5,4,5,0,1,4,0,2
578,160,40,40,120,0,5,3,3,5,0,3,2,2,3,0,4,3,2,4,0,2,4,3,3,0
579,160,160,200,160,160,4,5,4,4,5,3,2,3,4,0,4,5,5,4,5,2,5,4,3,4
580,120,120,120,120,40,1,2,3,1,0,2,2,2,2,0,4,3,4,3,0,2,1,2,1,0
581,120,120,120,120,80,2,2,2,2,2,1,2,2,4,0,2,1,2,2,1,0,0,0,0,0
582,160,40,40,120,40,0,2,2,2,0,1,2,2,2,0,0,0,0,0,0,1,4,2,3,2
583,200,200,200,200,200,5,5,5,5,4,4,3,2,4,0,5,5,5,5,5,5,4,5,5,4
584,120,120,120,120,80,1,3,2,1,0,0,2,2,2,0,1,2,2,1,0,0,1,4,2,0
585,200,120,160,200,80,4,2,4,3,0,4,3,2,4,5,4,5,5,5,5,4,5,2,3,0
586,160,200,200,160,200,4,5,5,4,5,3,2,3,3,3,4,4,5,4,5,2,2,2,1,1
587,160,40,40,120,0,4,2,4,4,5,3,2,2,3,5,4,5,5,5,5,1,2,4,0,3
588,200,40,40,120,40,3,2,2,3,3,2,3,2,2,2,5,0,2,2,0,3,4,3,4,2
589,160,200,160,120,160,3,4,4,3,2,3,2,3,2,2,4,4,5,5,5,1,2,4,1,1
590,120,120,80,120,120,4,5,5,4,2,4,3,4,4,3,5,5,5,5,4,2,1,4,1,0
591,200,80,120,120,0,3,3,0,2,0,4,3,2,4,0,5,5,5,5,2,2,2,2,4,1
592,120,120,120,120,120,2,5,5,3,5,2,3,2,3,3,3,2,2,2,3,1,2,4,0,1
593,160,200,120,120,120,4,5,4,4,5,4,3,3,4,3,5,5,5,5,5,2,3,2,3,4
594,0,0,0,0,0,1,2,2,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
595,120,120,120,120,80,1,2,2,1,0,2,2,2,2,2,2,2,2,2,0,1,4,3,2,0
596,120,80,80,80,80,2,2,2,3,2,0,2,2,4,0,2,2,2,2,2,2,1,0,1,0
597,160,200,160,120,0,4,4,4,4,1,4,2,2,3,0,2,2,2,2,0,2,1,0,0,0
598,80,120,120,120,80,5,5,4,5,3,3,4,3,5,2,5,5,5,5,2,2,4,3,4,2
599,120,120,120,120,0,1,2,0,1,0,2,2,2,4,0,2,1,2,2,0,0,0,0,0,0
600,120,120,120,120,120,3,4,3,3,3,3,2,2,3,3,2,2,2,2,0,1,2,1,2,1
601,120,160,160,160,120,4,3,5,4,2,3,2,2,3,2,4,2,2,4,2,2,4,3,0,3
602,120,120,80,80,120,2,3,1,2,0,0,2,2,1,0,2,2,2,2,0,2,5,2,1,4
603,120,120,120,120,120,4,2,2,2,2,3,2,2,3,2,2,2,2,2,0,1,4,2,1,2
604,40,40,40,40,40,1,2,1,2,0,0,2,2,2,2,1,2,2,1,0,2,2,2,2,2
605,120,120,160,160,0,4,5,5,4,5,3,2,4,5,3,1,4,2,2,5,1,2,2,2,1
606,120,160,120,120,120,2,4,5,3,5,0,2,2,4,0,1,3,3,2,0,0,1,0,1,0
607,0,40,0,0,0,4,5,5,4,5,0,2,2,2,0,2,2,2,2,2,1,0,1,0,4
608,80,40,40,120,40,2,2,1,2,1,0,2,2,2,0,1,2,2,2,0,0,1,2,2,2
609,200,200,200,160,200,5,5,5,5,5,4,3,2,4,2,5,5,5,5,5,2,1,2,1,2
610,80,80,80,80,80,1,1,1,2,0,0,2,2,4,0,2,2,2,2,0,1,2,2,1,2
611,160,40,40,120,40,1,1,1,1,1,0,2,2,4,0,2,2,2,2,0,3,4,2,1,3
612,80,80,80,80,0,3,5,3,1,0,3,2,2,4,0,4,5,4,5,0,2,4,0,3,2
613,120,160,160,120,160,2,2,2,2,2,2,3,3,3,3,2,3,2,3,2,0,2,4,0,0
614,160,80,160,160,120,4,3,3,5,0,3,2,2,3,3,2,0,2,2,0,4,4,5,4,4
615,120,160,120,120,80,2,2,2,3,2,3,2,2,4,0,1,1,2,2,2,2,0,2,1,2
616,120,120,120,120,120,3,1,1,2,0,2,3,2,2,0,2,1,1,2,0,0,0,0,0,0
617,120,80,80,120,80,1,1,2,3,5,4,2,2,4,2,1,2,2,2,1,2,5,2,4,3
618,120,80,40,80,80,1,2,2,2,2,3,1,2,4,0,0,1,2,2,2,1,0,2,1,2
619,120,200,120,120,0,5,5,5,4,2,4,3,3,4,2,5,4,5,5,0,4,4,3,4,2
620,160,200,160,120,0,4,2,5,3,0,4,4,3,5,0,5,5,5,5,2,4,4,3,4,2
621,0,0,0,0,0,0,2,0,2,0,0,2,2,2,0,4,2,2,3,0,1,2,2,1,2
622,160,40,40,160,40,2,2,3,3,2,2,2,2,3,0,2,1,2,2,0,2,2,2,1,1
623,120,120,80,120,80,4,2,1,3,0,4,3,2,4,0,5,5,5,5,4,2,0,0,0,0
624,120,160,160,160,200,4,5,5,4,5,4,3,4,3,5,4,5,5,5,2,4,2,3,2,1
625,200,120,120,120,0,3,3,3,3,2,3,2,3,4,0,2,2,2,2,0,4,5,5,4,5
626,80,80,80,80,80,4,5,4,3,1,3,3,4,3,2,4,3,2,4,2,2,3,4,0,5
627,80,120,120,80,80,3,3,2,3,2,3,2,3,2,0,3,2,2,2,0,2,4,3,2,1
628,160,120,120,120,160,4,5,5,4,3,4,3,3,4,3,5,4,5,5,5,4,2,3,4,2
629,80,80,80,40,0,4,2,2,2,2,0,2,2,4,0,1,1,2,2,0,2,2,2,2,2
630,160,120,120,120,80,1,2,1,1,0,2,2,2,2,0,1,2,2,1,2,0,2,2,1,2
631,40,40,40,40,0,0,1,1,1,0,0,2,2,2,0,1,1,1,1,1,1,1,2,2,2
632,80,120,80,80,80,1,2,2,2,1,1,2,2,2,2,0,2,2,2,0,1,0,2,2,2
633,160,160,160,120,0,5,5,5,5,2,3,2,3,4,5,5,5,5,5,2,4,5,5,4,2
634,160,120,120,120,0,3,2,2,2,0,2,2,2,4,0,0,1,2,2,0,0,1,4,0,0
635,120,200,120,120,160,3,3,2,1,4,2,2,2,4,0,1,2,2,2,2,3,2,4,1,2
636,120,120,120,120,80,4,5,5,3,5,4,3,2,4,3,4,5,5,5,5,4,4,2,2,3
637,160,160,120,120,0,2,2,2,3,0,3,2,2,3,0,0,1,2,2,0,2,2,2,2,2
638,0,0,0,0,0,2,1,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,1,2
639,120,80,80,120,40,1,3,3,1,1,2,2,2,2,0,3,2,2,3,0,1,2,2,1,0
640,160,160,120,160,160,2,2,3,3,1,2,3,3,4,0,4,2,2,3,0,1,2,1,0,1
641,160,120,160,160,120,4,5,5,3,5,3,3,4,3,3,5,5,5,5,5,3,4,3,4,4
642,120,160,160,120,160,4,5,5,4,5,4,3,4,5,3,4,5,5,5,5,1,2,1,1,2
643,120,120,120,120,160,2,5,3,2,2,0,2,2,2,2,0,2,2,2,0,1,4,0,0,3
644,120,200,160,200,160,4,5,5,5,4,4,3,3,4,3,5,5,5,5,5,3,4,4,0,2
645,120,120,120,120,120,5,2,3,5,0,3,3,4,3,0,5,5,5,5,5,0,4,3,2,2
646,160,200,160,160,200,5,5,5,5,5,2,3,3,4,0,5,5,5,5,4,0,2,4,3,1
647,160,120,120,160,40,4,3,2,3,0,3,2,2,2,0,2,5,5,5,1,2,5,2,3,1
648,80,80,80,80,80,0,0,0,0,1,0,0,2,2,2,0,0,2,2,0,2,3,2,3,0
649,120,80,80,120,40,1,3,4,0,0,3,2,2,2,0,4,3,5,5,0,2,1,2,1,0
650,120,120,160,120,0,4,5,4,3,1,3,3,3,3,0,2,1,2,2,0,0,0,0,0,0
651,160,120,120,120,40,1,1,2,1,0,1,2,2,2,0,0,0,2,1,0,5,4,5,3,2
652,120,40,40,120,40,4,3,1,2,2,0,2,2,4,0,2,2,2,2,1,1,2,2,4,5
653,120,80,80,80,80,2,2,2,2,3,2,2,2,2,0,2,1,2,2,1,0,2,0,0,2
654,120,120,120,160,120,5,5,5,4,2,4,3,4,3,3,4,5,5,4,3,4,2,3,2,2
655,120,120,120,120,80,4,4,4,4,4,3,3,3,4,0,5,5,5,5,4,4,3,2,2,0
656,160,120,160,160,120,5,4,4,5,2,4,3,2,3,0,5,5,5,5,5,2,4,4,2,4
657,160,120,160,160,0,4,5,5,5,1,3,2,2,4,0,4,5,5,5,0,0,0,2,1,4
658,200,200,200,200,200,4,5,4,4,2,3,2,3,4,0,5,5,5,5,5,4,4,3,2,5
659,120,120,160,160,0,5,3,2,5,0,4,3,2,2,0,4,3,3,4,0,3,2,4,3,4
660,200,200,200,200,160,5,5,5,5,5,4,3,4,5,5,5,5,5,5,5,4,4,4,4,4
661,200,200,160,160,120,5,5,5,5,5,4,4,3,4,2,5,5,5,5,4,4,3,2,2,0
662,120,120,120,160,80,4,2,2,5,1,4,3,2,4,2,3,1,2,4,0,3,4,2,4,2
663,80,80,80,80,0,1,2,2,3,0,2,3,2,2,0,3,1,2,2,0,1,2,3,2,0
664,120,120,120,120,0,5,5,5,4,2,2,3,2,4,0,5,5,5,5,5,4,5,3,2,3
665,120,120,160,160,160,4,5,5,5,5,3,3,4,5,2,4,5,5,4,2,0,0,2,4,0
666,160,120,160,160,120,2,4,2,3,2,3,2,2,3,3,2,5,5,4,1,1,1,2,0,2
667,160,200,200,160,160,5,5,4,5,1,3,2,3,2,0,4,2,2,3,0,2,0,1,2,1
668,160,160,160,160,160,5,2,4,5,2,3,2,3,3,3,4,5,5,5,1,5,4,5,4,5
669,0,0,0,0,0,4,3,3,3,3,3,2,2,2,0,5,5,5,5,4,3,1,4,3,0
670,120,40,40,120,40,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,2
671,120,120,120,120,120,3,2,2,2,2,1,2,2,2,0,2,0,0,0,0,1,0,2,1,0
672,40,40,40,40,40,3,3,2,2,1,0,2,2,2,2,2,2,1,1,0,0,0,2,0,0
673,0,0,0,0,0,3,2,2,1,0,2,3,2,2,0,1,1,1,2,0,2,4,3,0,2
674,120,80,80,120,80,0,0,1,0,3,3,2,3,3,3,3,2,2,1,2,2,4,2,4,3
675,120,120,80,120,80,2,1,3,2,3,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0
676,120,120,120,80,80,2,2,2,2,0,0,2,2,2,2,1,1,2,2,0,0,4,0,0,2
677,160,200,120,120,160,4,3,3,3,2,4,3,2,4,0,5,3,4,5,0,2,4,4,2,4
678,120,120,120,120,0,1,1,1,2,0,0,2,2,4,0,2,2,2,2,0,3,3,3,3,3
679,120,200,160,120,0,3,3,5,3,1,3,3,2,3,2,4,5,5,4,0,2,2,4,3,1
680,160,160,120,160,120,4,2,3,4,2,1,2,2,4,0,1,2,2,2,0,2,1,4,3,4
681,160,200,200,200,200,5,5,5,5,2,4,3,2,4,0,5,5,5,5,2,4,4,2,4,2
682,160,160,160,120,40,4,5,5,4,3,3,2,3,4,0,4,5,5,5,5,2,4,3,0,3
683,120,120,120,160,120,2,3,4,3,2,4,3,3,4,2,3,2,2,2,2,1,2,3,4,4
684,80,120,80,80,80,4,5,5,4,2,2,3,2,2,0,4,5,5,4,5,3,4,5,2,5
685,120,160,120,120,160,4,5,5,4,5,2,2,2,2,2,4,5,5,4,5,2,3,4,1,0
686,80,80,80,80,80,0,2,2,0,2,3,2,2,3,3,2,1,2,1,1,1,1,4,0,4
687,80,120,80,120,80,5,5,5,5,2,4,3,2,4,0,5,5,5,5,1,3,4,5,3,4
688,120,120,160,80,80,3,4,3,1,4,3,5,3,4,2,2,4,3,5,2,0,4,2,1,4
689,0,0,0,0,0,0,1,2,0,0,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0
690,160,200,160,160,160,4,5,5,4,4,4,3,4,3,5,2,4,3,4,5,0,0,2,2,4
691,200,200,200,200,200,5,5,5,4,2,3,3,4,3,5,5,5,5,5,4,4,2,4,4,3
692,120,160,160,120,40,4,4,4,5,2,4,3,3,4,2,2,2,2,3,0,2,4,2,4,3
693,120,120,160,160,120,3,5,5,4,4,3,3,2,4,0,2,2,2,2,1,0,1,2,2,1
694,80,120,80,40,0,2,3,2,1,0,0,1,2,2,0,1,2,2,2,0,1,2,0,2,1
695,0,0,0,0,0,3,0,3,3,2,1,1,1,1,1,2,0,0,0,0,2,0,2,4,1
696,160,120,120,160,120,4,4,4,3,2,3,3,3,3,3,4,5,5,4,2,1,4,2,2,3
697,0,0,0,0,0,2,2,2,0,2,0,2,2,2,0,2,1,1,2,1,0,0,0,0,0
698,160,40,40,160,40,1,3,4,1,2,0,2,2,2,2,2,4,3,2,3,1,0,2,4,5
699,200,200,200,200,200,5,5,5,5,5,3,3,3,4,0,5,5,5,5,5,4,2,3,3,0
700,80,80,120,120,40,2,5,2,2,2,0,0,2,0,0,1,2,1,2,2,0,1,2,2,1
701,40,40,40,40,40,1,2,2,1,0,1,2,2,4,0,0,1,2,2,0,3,4,3,5,4
702,160,200,200,200,200,4,5,5,5,5,3,3,4,3,5,5,5,5,5,4,4,4,4,2,0
703,160,120,80,80,120,2,2,1,3,2,3,3,2,3,3,0,2,0,2,0,0,0,2,1,0
704,0,0,0,0,0,2,1,2,2,0,0,2,2,2,0,2,0,2,2,0,1,4,0,0,2
705,160,120,200,160,200,4,5,5,4,5,4,3,3,4,3,5,5,5,5,2,5,4,5,4,5
706,120,40,40,160,0,5,5,5,4,2,4,3,4,3,3,5,5,5,5,0,2,3,0,4,0
707,160,120,160,120,120,3,2,2,2,2,2,2,2,4,0,2,5,2,2,2,5,3,5,4,5
708,160,160,120,160,120,4,5,5,4,1,4,3,4,3,0,5,5,5,5,5,5,4,5,2,4
709,160,160,120,160,160,4,5,5,4,5,4,3,2,2,0,5,5,5,5,2,2,2,4,2,0
710,120,120,120,120,40,1,2,2,1,0,1,3,2,3,2,2,1,2,2,0,0,1,4,0,4
711,160,160,200,200,200,5,2,5,5,5,2,2,2,2,2,5,5,5,5,2,4,4,5,5,2
712,120,120,120,160,120,2,2,2,2,1,4,3,2,4,0,4,1,2,2,2,1,2,3,4,2
713,120,40,40,120,80,3,3,2,3,2,3,2,3,4,0,2,2,1,2,0,1,3,0,2,3
714,80,40,80,80,0,1,2,3,1,2,0,2,2,2,2,0,2,0,0,0,1,2,2,2,3
715,160,120,80,120,0,5,2,3,4,0,4,3,4,2,0,1,2,2,2,0,1,1,0,1,0
716,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1
717,80,80,80,80,80,3,2,3,3,5,1,2,2,2,2,2,4,5,4,5,4,5,2,4,4
718,120,120,120,120,120,3,3,1,3,0,0,2,2,2,0,3,2,2,2,0,2,1,4,3,0
719,80,40,40,80,40,1,2,1,2,0,0,2,2,2,0,1,2,2,2,0,0,0,0,0,0
720,160,200,200,160,0,3,5,4,5,1,4,3,2,4,0,4,5,5,4,0,1,2,2,1,3
721,160,120,120,160,80,4,4,1,2,0,4,3,3,4,2,5,5,5,5,2,2,3,4,0,0
722,160,120,120,120,160,3,5,3,3,3,3,2,2,2,0,2,2,2,2,2,2,4,5,2,5
723,40,120,80,80,80,5,5,5,4,2,1,3,4,5,3,4,5,5,5,5,2,3,4,0,0
724,160,120,160,160,0,5,5,5,5,0,3,3,3,4,0,2,2,2,4,0,4,4,4,4,0
725,120,120,160,120,80,3,4,3,3,2,2,3,2,4,0,2,2,2,2,1,0,0,0,0,0
726,160,120,80,160,40,3,2,5,4,0,3,2,3,4,0,2,2,2,2,0,2,5,4,1,0
727,120,120,80,120,0,0,1,2,3,0,0,2,2,4,0,1,1,2,2,0,0,2,0,0,0
728,160,80,80,120,80,3,2,1,3,3,1,2,2,2,0,1,0,2,2,2,1,1,2,0,2
729,80,80,0,80,0,3,5,5,4,1,4,3,2,2,0,4,5,2,4,2,2,4,3,1,0
730,160,160,160,120,80,3,3,2,2,2,3,2,2,4,0,2,2,2,2,2,0,0,0,0,0
731,80,40,40,120,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1
732,120,120,120,160,0,2,1,1,2,0,1,2,2,2,0,2,2,2,2,0,0,0,0,1,0
733,200,120,160,160,0,5,4,5,4,2,4,4,3,4,0,4,5,5,4,0,4,4,3,2,1
734,80,40,80,80,120,3,5,4,3,3,2,3,2,3,0,1,2,2,2,3,3,1,2,4,0
735,160,200,160,160,200,5,5,5,5,5,4,3,2,3,5,4,5,5,5,5,5,5,5,4,5
736,0,0,0,0,0,0,1,1,2,0,1,2,3,3,0,0,0,2,2,0,0,0,0,0,0
737,0,0,0,0,0,1,2,2,1,0,1,2,2,2,1,1,2,2,1,0,0,0,0,0,0
738,160,160,120,120,120,4,3,2,3,4,0,1,2,2,0,4,0,0,2,0,3,1,2,2,0
739,120,120,160,160,80,5,5,5,4,2,4,3,2,4,1,4,3,2,3,1,2,4,3,1,0
740,160,120,120,120,0,3,2,2,3,0,0,2,2,2,0,4,2,2,2,0,3,2,2,2,0
741,160,120,80,160,120,5,5,5,5,5,3,3,3,3,3,2,3,3,4,2,4,3,2,1,4
742,120,40,40,120,40,4,1,2,3,0,0,2,2,4,0,4,1,2,1,0,5,4,3,5,5
743,80,40,40,120,40,3,1,4,3,5,4,2,2,2,0,4,4,3,3,3,0,0,0,0,0
744,120,120,120,120,120,3,2,3,3,2,4,3,2,1,0,2,3,5,3,5,1,2,2,1,4
745,160,40,40,120,40,3,2,1,2,0,1,2,2,2,2,2,1,2,1,1,1,4,2,4,0
746,160,200,200,160,160,5,5,5,5,5,3,3,3,4,5,4,5,5,5,2,2,4,4,2,4
747,160,120,120,160,80,4,5,5,5,4,3,3,3,3,2,5,3,5,5,0,4,2,3,4,2
748,160,200,160,120,40,4,5,5,5,1,4,3,2,3,0,2,5,5,5,2,4,5,5,0,0
749,80,80,40,40,0,1,2,2,1,2,0,2,2,2,0,0,0,0,0,0,0,1,2,2,2
750,120,120,80,120,80,1,3,3,1,3,0,2,2,4,0,0,1,2,2,2,1,2,2,1,2
751,80,120,80,80,80,2,4,3,3,3,2,3,2,3,0,2,4,5,3,5,0,4,2,2,0
752,200,160,200,200,120,4,3,4,4,2,2,2,2,2,5,5,5,5,5,5,4,0,5,3,2
753,120,80,80,80,120,1,3,1,2,1,3,2,2,3,3,3,2,2,2,2,4,5,4,3,2
754,160,40,40,120,40,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
755,80,120,120,120,80,5,5,5,5,5,3,3,4,0,5,4,5,5,5,5,4,4,5,2,3
756,120,80,40,80,40,2,1,2,2,1,1,2,2,4,0,0,2,2,2,0,0,0,0,0,0
757,160,120,120,120,40,3,2,3,3,1,0,2,2,2,0,2,1,2,2,0,0,0,0,0,0
758,160,160,200,160,40,3,5,5,5,1,4,3,4,3,0,2,3,4,3,0,0,0,0,0,0
759,160,120,120,120,80,4,5,5,3,3,4,3,2,4,3,3,5,5,4,5,4,2,4,2,4
760,120,120,120,120,120,4,5,4,4,4,3,2,2,3,2,4,5,3,4,2,2,1,4,1,5
761,160,120,120,120,120,3,4,2,1,3,3,3,4,3,3,4,5,5,5,5,3,4,2,5,4
762,120,120,80,80,0,2,5,5,3,3,2,2,2,2,2,4,2,3,3,2,0,4,2,2,2
763,160,160,160,160,0,1,4,3,3,0,3,2,3,3,0,5,5,5,5,0,1,2,0,0,0
764,120,160,120,160,160,4,5,4,4,4,2,3,2,2,2,1,4,3,4,4,1,0,2,0,1
765,120,40,40,120,40,2,4,3,1,2,0,0,2,2,2,3,3,2,3,1,0,0,2,4,5
766,200,40,40,120,40,5,5,5,4,2,3,2,2,3,0,5,5,5,5,5,1,4,2,4,1
767,160,200,160,160,200,5,5,5,5,2,3,2,2,4,0,5,5,5,5,4,2,3,2,2,1
768,120,120,80,120,120,2,4,3,4,0,0,2,2,2,0,3,2,2,2,0,2,2,2,2,2
769,200,160,200,160,120,4,4,2,3,0,4,3,4,3,5,5,5,5,5,4,4,5,3,2,4
770,160,120,160,120,160,5,5,5,4,5,3,2,3,4,5,5,5,5,5,5,0,4,5,3,2
771,80,40,0,0,0,1,2,2,3,0,0,2,2,2,0,0,1,1,2,0,1,1,1,1,1
772,160,120,160,160,160,3,5,4,3,3,3,2,2,2,2,2,5,5,4,5,2,1,4,0,3
773,160,200,120,120,120,2,3,3,2,2,0,2,2,2,2,2,2,2,2,0,1,5,4,3,2
774,120,80,40,80,0,1,2,0,2,0,2,2,2,4,0,2,1,2,2,0,2,2,2,2,2
775,80,80,80,80,80,0,3,3,1,4,1,2,2,2,1,0,0,0,0,2,0,2,0,1,2
776,0,0,0,0,0,1,2,2,1,2,0,2,2,2,0,0,0,0,0,0,1,2,2,1,2
777,120,120,120,120,120,3,1,1,5,4,0,2,2,2,0,1,2,2,2,0,1,0,2,1,4
778,120,200,120,120,160,2,3,2,2,2,0,2,2,0,3,2,2,2,2,1,4,2,4,2,2
779,40,80,40,40,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0
780,120,120,80,120,40,2,1,1,2,0,0,2,2,4,0,2,0,1,2,0,2,1,0,0,0
781,160,160,160,160,160,5,5,5,5,5,3,3,4,5,5,4,5,5,5,4,4,5,5,3,5
782,80,120,120,80,0,1,2,2,1,0,2,2,2,2,2,0,2,2,2,2,0,0,0,0,0
783,120,200,80,120,80,1,1,2,2,0,0,2,2,2,0,0,1,2,1,2,2,2,1,0,0
784,120,200,120,200,200,4,3,4,5,5,2,3,2,2,2,4,3,2,2,2,5,4,3,2,4
