id,nota_c1,nota_c2,nota_c3,nota_c4,nota_c5,nota_c1_gemma4,nota_c2_gemma4,nota_c3_gemma4,nota_c4_gemma4,nota_c5_gemma4,nota_c1_qwen2.5,nota_c2_qwen2.5,nota_c3_qwen2.5,nota_c4_qwen2.5,nota_c5_qwen2.5,nota_c1_qwen3,nota_c2_qwen3,nota_c3_qwen3,nota_c4_qwen3,nota_c5_qwen3,nota_c1_deepseek-r1,nota_c2_deepseek-r1,nota_c3_deepseek-r1,nota_c4_deepseek-r1,nota_c5_deepseek-r1
522,160,160,120,160,160,4,3,3,2,2,0,2,2,2,0,4,5,4,5,5,3,4,3,4,2
523,80,40,40,120,40,0,0,0,0,0,1,2,2,1,0,0,2,1,1,0,1,0,1,2,0
524,160,120,160,160,0,2,5,5,4,0,3,3,4,3,3,5,5,5,5,0,4,5,5,4,3
525,120,120,120,120,80,3,2,2,2,2,0,1,2,1,0,3,5,5,4,5,2,3,3,2,2
526,120,80,80,80,40,4,5,5,4,5,4,3,2,4,0,1,4,5,4,5,0,0,1,1,2
527,160,120,120,120,40,4,2,2,2,1,3,2,3,3,3,5,5,5,5,5,4,4,4,4,4
528,120,120,80,120,200,4,5,5,4,4,3,2,3,4,0,4,5,5,4,2,1,2,2,2,1
529,160,120,160,160,120,5,5,5,5,2,3,2,2,3,3,5,5,5,5,5,3,4,2,3,2
530,80,120,80,120,80,5,5,5,5,2,4,2,2,4,0,4,5,5,5,2,3,4,3,4,2
531,160,160,160,160,120,4,3,3,4,3,4,3,2,4,2,4,1,2,3,3,1,2,2,1,2
532,160,160,160,160,80,5,5,5,5,5,4,3,2,3,2,5,5,5,5,5,2,2,2,2,2
533,120,80,80,80,120,2,4,3,2,5,3,2,5,4,3,2,5,2,4,2,1,2,2,2,1
534,120,80,80,80,40,4,4,5,4,2,4,3,3,4,0,4,5,4,4,4,1,4,4,3,2
535,160,120,120,160,120,3,3,2,3,2,4,3,2,4,2,4,5,5,4,3,2,2,2,2,2
536,160,40,40,200,40,4,2,3,5,0,4,3,2,4,0,5,5,5,5,2,2,2,2,2,2
537,160,200,160,120,120,4,5,5,4,5,2,3,2,3,2,3,5,5,5,2,0,2,3,0,0
538,120,120,80,120,40,1,2,2,2,0,0,1,2,1,0,2,2,2,2,0,1,2,2,2,4
539,160,120,160,160,120,3,0,1,2,0,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1
540,120,120,200,120,80,2,4,5,4,5,3,2,2,3,2,3,4,4,3,4,1,3,3,1,3
541,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1
542,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0
543,120,120,120,120,0,3,4,3,4,1,4,3,4,2,0,4,3,2,4,0,2,2,2,2,0
544,120,200,160,160,0,5,1,5,5,0,3,3,4,5,2,5,5,5,5,0,3,3,3,3,3
545,0,0,0,0,0,5,3,3,5,0,3,2,2,3,0,2,2,2,2,0,4,4,4,4,3
546,120,160,160,120,120,5,5,5,4,5,3,3,3,3,3,5,5,5,5,4,2,3,2,1,0
547,120,40,40,120,0,0,1,0,1,0,0,2,2,2,0,0,2,2,0,0,0,0,0,0,0
548,200,40,40,160,40,5,3,2,5,0,3,3,3,4,0,5,5,5,5,4,2,2,2,2,3
549,120,200,120,160,120,4,5,5,4,5,1,1,2,1,2,2,2,2,2,3,2,2,2,2,2
550,120,120,120,160,160,4,2,4,4,2,4,3,4,3,2,4,3,4,3,3,2,4,5,3,5
551,120,160,120,160,120,2,4,2,3,2,4,2,2,1,0,2,2,2,2,0,1,2,0,1,2
552,120,80,80,120,0,2,2,1,3,0,0,2,2,2,0,2,2,1,2,0,2,2,2,2,2
553,160,160,120,120,120,3,2,3,3,5,4,3,4,3,5,0,2,2,2,3,2,3,3,3,1
554,120,200,120,160,0,3,4,5,5,0,0,1,2,1,0,2,2,2,1,0,2,3,3,2,0
555,160,160,200,160,120,5,5,5,5,2,4,5,3,4,0,4,5,5,5,2,1,2,2,1,0
556,160,120,200,200,80,4,5,5,4,4,4,3,2,4,2,5,5,5,5,5,5,4,4,4,4
557,80,80,80,120,80,3,3,3,3,5,0,2,2,4,0,1,2,2,2,3,0,0,0,0,0
558,120,80,80,80,40,2,3,4,2,2,2,2,2,2,0,1,4,3,2,3,2,2,2,2,2
559,120,40,40,120,40,0,0,0,1,0,0,2,2,2,2,0,2,1,1,2,0,1,2,0,1
560,200,160,200,160,160,5,4,5,5,2,3,3,4,5,3,4,5,5,5,5,1,0,2,2,1
561,160,160,160,160,120,4,5,4,3,2,4,3,3,4,3,5,5,5,5,3,4,4,4,4,4
562,120,120,120,120,0,1,2,2,1,0,3,2,2,4,0,1,2,2,2,0,0,0,0,0,0
563,120,40,40,80,0,3,3,2,3,0,4,3,2,4,2,4,2,1,4,0,3,4,2,2,0
564,200,120,120,160,160,4,2,2,3,4,2,2,2,2,2,4,5,5,4,1,2,2,3,3,2
565,160,160,120,120,80,4,5,5,4,2,3,2,2,2,0,4,5,5,4,2,1,1,1,1,0
566,120,120,120,120,120,3,3,3,1,3,4,3,2,4,0,4,5,4,4,3,2,2,3,2,2
567,80,120,80,80,0,0,1,2,1,0,0,1,2,1,2,0,0,0,0,0,1,2,2,2,2
568,200,120,200,160,120,5,5,5,5,5,3,3,3,4,0,5,5,5,5,5,4,4,3,3,1
569,120,120,160,120,40,3,2,2,2,2,0,2,2,2,0,4,5,5,4,5,1,2,2,2,1
570,120,120,120,160,120,1,3,2,4,3,3,2,3,3,0,2,5,2,2,2,1,2,2,0,1
571,160,200,160,200,0,5,5,5,5,2,3,3,4,3,3,5,1,5,5,0,4,4,5,4,3
572,160,40,40,120,0,3,1,2,3,0,3,2,2,3,2,2,0,2,2,0,1,0,0,1,1
573,160,120,160,120,160,4,5,5,4,5,4,3,3,4,3,5,5,5,5,5,4,4,5,4,5
574,120,120,120,120,40,2,2,2,2,2,0,2,2,2,0,1,2,2,2,2,1,2,2,2,2
575,120,120,120,120,120,4,5,4,3,2,4,3,3,4,3,5,5,5,5,5,2,4,4,4,5
576,200,200,200,120,80,5,5,5,5,4,3,2,2,3,2,5,5,5,5,5,3,4,4,4,3
577,200,200,200,200,200,2,2,3,3,2,3,3,4,3,3,2,2,3,4,2,2,1,2,2,0
578,160,40,40,120,0,5,4,5,4,0,3,3,2,4,0,5,3,2,4,0,2,1,2,1,0
579,160,160,200,160,160,5,5,5,5,5,3,3,3,4,5,4,5,5,5,5,4,4,4,4,4
580,120,120,120,120,40,2,2,2,0,0,0,2,2,0,0,4,3,2,2,0,2,3,2,3,0
581,120,120,120,120,80,1,2,2,2,0,0,2,2,0,2,2,1,2,1,0,2,1,2,1,1
582,160,40,40,120,40,1,1,2,1,0,2,3,2,2,2,0,0,0,0,0,0,1,0,0,1
583,200,200,200,200,200,5,5,5,5,3,3,2,3,3,2,5,5,5,5,5,4,5,5,4,4
584,120,120,120,120,80,0,2,1,0,0,3,3,3,3,2,1,2,2,3,0,2,4,0,0,0
585,200,120,160,200,80,5,5,5,5,3,3,3,3,4,5,4,5,5,5,5,5,3,4,5,4
586,160,200,200,160,200,4,5,4,4,5,4,3,3,4,3,5,5,5,5,3,2,4,3,3,2
587,160,40,40,120,0,4,3,3,4,3,4,3,2,4,3,4,2,4,4,2,1,1,1,1,1
588,200,40,40,120,40,4,1,2,3,5,2,3,2,4,0,4,1,2,5,1,4,2,2,2,2
589,160,200,160,120,160,3,5,5,4,5,2,2,2,2,0,5,3,2,4,3,2,2,3,1,2
590,120,120,80,120,120,4,4,5,4,2,4,3,3,4,3,5,5,5,5,5,2,1,2,2,1
591,200,80,120,120,0,3,4,2,3,2,4,3,2,4,0,4,5,5,5,0,3,4,4,3,4
592,120,120,120,120,120,1,2,3,2,2,0,2,2,2,5,2,3,2,2,2,1,2,0,1,2
593,160,200,120,120,120,4,5,4,5,4,3,2,3,3,3,4,5,5,5,3,2,3,4,2,4
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
595,120,120,120,120,80,2,2,3,2,0,2,3,2,3,0,4,3,2,2,0,0,0,0,0,0
596,120,80,80,80,80,2,1,2,2,0,2,3,2,2,0,2,2,2,2,0,0,1,1,0,1
597,160,200,160,120,0,3,2,0,2,0,3,2,2,4,3,2,2,2,2,0,0,1,2,2,2
598,80,120,120,120,80,5,5,5,5,2,4,3,3,4,0,5,5,5,5,3,2,3,2,2,0
599,120,120,120,120,0,2,2,1,2,2,3,2,3,3,3,4,2,2,4,2,1,2,2,2,2
600,120,120,120,120,120,1,2,2,2,2,3,2,3,4,5,3,3,3,3,2,2,2,2,2,2
601,120,160,160,160,120,3,4,3,3,1,4,3,2,3,5,3,3,3,4,2,2,3,4,2,4
602,120,120,80,80,120,1,1,1,1,0,2,3,2,2,0,2,2,2,2,0,2,2,2,2,1
603,120,120,120,120,120,4,2,2,3,0,2,3,2,2,0,4,3,2,2,0,2,2,2,2,2
604,40,40,40,40,40,0,2,0,1,0,0,1,2,1,0,2,1,1,1,0,0,1,2,2,3
605,120,120,160,160,0,4,5,5,5,5,3,3,4,3,3,2,4,3,5,5,1,1,1,2,1
606,120,160,120,120,120,2,4,4,1,4,3,2,2,4,0,0,2,2,2,2,0,1,0,1,2
607,0,40,0,0,0,2,4,3,2,5,3,2,2,4,0,1,3,2,2,3,1,2,2,2,1
608,80,40,40,120,40,0,2,1,2,0,0,2,2,2,2,0,2,2,2,0,0,1,2,1,2
609,200,200,200,160,200,5,5,5,5,4,3,2,2,3,3,5,5,5,5,5,2,4,5,5,5
610,80,80,80,80,80,2,1,2,1,0,0,2,2,4,0,2,1,2,2,0,0,2,2,2,1
611,160,40,40,120,40,2,1,2,2,2,1,2,2,2,2,0,2,0,2,0,0,1,2,2,2
612,80,80,80,80,0,2,4,5,3,0,3,3,3,3,0,2,4,2,4,0,4,4,2,2,4
613,120,160,160,120,160,1,4,3,3,2,4,3,2,4,2,2,4,2,2,3,1,2,2,2,1
614,160,80,160,160,120,4,2,3,5,0,4,3,4,3,0,2,0,2,2,0,2,2,2,2,2
615,120,160,120,120,80,3,2,2,3,2,0,2,2,0,0,2,2,2,2,2,1,0,1,0,2
616,120,120,120,120,120,2,0,1,2,0,2,2,2,4,0,2,2,2,2,0,1,2,2,2,1
617,120,80,80,120,80,1,2,4,2,2,2,3,2,2,0,0,1,2,1,1,2,2,2,2,2
618,120,80,40,80,80,0,2,1,2,2,1,2,2,2,2,0,0,2,2,0,0,0,1,1,1
619,120,200,120,120,0,4,2,3,3,0,4,3,3,4,0,5,5,5,5,0,2,2,2,2,2
620,160,200,160,120,0,4,3,2,2,0,4,3,4,4,3,2,5,5,5,0,4,4,3,4,3
621,0,0,0,0,0,3,2,2,3,1,2,2,2,2,0,2,1,1,2,0,2,2,0,0,0
622,160,40,40,160,40,3,4,3,4,3,3,2,2,4,0,2,3,2,2,0,2,2,2,2,2
623,120,120,80,120,80,4,2,2,3,1,4,3,3,4,3,4,4,2,3,1,2,2,2,2,2
624,120,160,160,160,200,3,5,4,3,4,3,2,2,3,3,4,5,5,4,3,2,4,4,5,3
625,200,120,120,120,0,3,2,4,3,0,3,2,2,3,0,4,2,2,2,1,3,2,3,2,2
626,80,80,80,80,80,4,5,5,4,1,4,3,2,4,2,2,2,3,2,0,2,5,4,3,3
627,80,120,120,80,80,1,2,2,2,1,3,2,2,3,2,2,2,2,2,0,2,2,2,2,2
628,160,120,120,120,160,4,5,5,4,2,4,3,3,4,3,3,5,5,2,5,2,2,2,2,2
629,80,80,80,40,0,3,2,2,2,0,0,2,2,2,2,2,2,2,2,0,5,5,5,4,5
630,160,120,120,120,80,3,2,0,2,0,3,2,2,4,0,0,1,2,2,0,2,2,2,2,3
631,40,40,40,40,0,1,1,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1
632,80,120,80,80,80,0,0,0,1,0,1,2,2,4,0,0,1,1,2,0,1,2,2,1,2
633,160,160,160,120,0,5,3,4,5,0,3,3,4,3,3,5,5,5,5,4,4,4,2,4,2
634,160,120,120,120,0,2,2,2,2,1,1,2,2,2,0,0,1,2,2,0,1,2,2,1,0
635,120,200,120,120,160,2,2,3,2,2,2,2,2,4,0,2,2,2,2,3,2,2,2,2,2
636,120,120,120,120,80,4,5,4,4,5,4,4,5,5,5,5,5,5,5,5,3,1,2,1,2
637,160,160,120,120,0,1,2,2,2,0,1,2,2,4,0,3,2,0,2,0,0,1,2,2,1
638,0,0,0,0,0,0,1,2,2,2,0,2,2,2,2,2,2,2,2,2,4,3,2,2,2
639,120,80,80,120,40,2,2,2,2,1,0,0,2,2,0,1,2,2,2,0,0,2,2,1,1
640,160,160,120,160,160,3,3,3,3,2,3,2,2,4,0,4,5,5,5,2,0,2,2,0,0
641,160,120,160,160,120,4,5,5,5,5,3,3,3,3,3,5,5,5,5,5,1,2,1,3,2
642,120,160,160,120,160,5,5,5,5,5,4,3,4,3,5,4,5,5,5,5,2,2,4,2,4
643,120,120,120,120,160,4,3,2,4,2,0,1,2,1,0,0,2,2,1,0,0,0,0,0,0
644,120,200,160,200,160,5,5,5,5,5,4,3,4,4,3,5,5,5,5,5,4,3,5,5,5
645,120,120,120,120,120,5,2,4,5,2,4,3,4,3,5,5,5,5,5,5,2,2,1,3,1
646,160,200,160,160,200,4,5,4,5,5,3,3,2,4,5,5,5,4,5,4,5,5,4,4,2
647,160,120,120,160,40,4,2,2,2,0,4,3,4,3,0,4,4,5,4,2,2,2,2,2,2
648,80,80,80,80,80,0,2,2,1,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,0
649,120,80,80,120,40,2,2,3,2,0,0,2,2,2,0,2,1,2,2,0,1,1,2,2,2
650,120,120,160,120,0,3,4,3,3,0,2,3,2,2,0,2,2,2,2,0,2,2,2,2,1
651,160,120,120,120,40,1,2,1,2,0,0,1,2,2,0,2,0,2,2,0,1,0,2,1,2
652,120,40,40,120,40,3,2,2,2,2,2,2,2,4,0,2,2,2,2,0,1,1,1,1,2
653,120,80,80,80,80,2,0,0,2,2,0,1,2,2,0,1,1,2,2,2,1,1,1,2,0
654,120,120,120,160,120,4,5,5,4,0,4,3,2,3,0,4,3,2,4,3,2,3,2,1,2
655,120,120,120,120,80,5,5,5,5,5,4,3,3,4,3,5,5,5,5,5,2,2,2,2,2
656,160,120,160,160,120,5,5,4,5,2,4,3,2,4,5,4,4,4,3,3,3,2,2,2,2
657,160,120,160,160,0,5,5,5,5,2,4,3,2,4,2,4,4,4,4,0,4,4,5,4,2
658,200,200,200,200,200,4,5,5,5,4,3,2,2,4,0,5,5,5,5,5,4,4,5,4,4
659,120,120,160,160,0,4,2,3,4,0,1,2,2,4,0,5,5,5,5,1,3,2,2,3,0
660,200,200,200,200,160,5,5,5,5,5,4,4,5,3,5,5,5,5,5,5,4,4,4,4,4
661,200,200,160,160,120,5,5,5,5,5,3,3,4,3,3,5,5,5,5,5,4,4,4,4,2
662,120,120,120,160,80,3,2,3,3,0,3,3,5,4,3,2,0,2,2,0,1,3,2,1,3
663,80,80,80,80,0,3,3,3,3,2,3,2,3,4,0,4,2,1,3,0,1,2,2,1,0
664,120,120,120,120,0,4,5,4,5,2,2,2,2,2,0,4,5,5,5,5,2,1,2,2,3
665,120,120,160,160,160,3,4,4,4,5,3,2,3,4,5,5,5,5,4,3,2,2,2,2,2
666,160,120,160,160,120,4,5,5,4,2,3,2,3,4,0,4,5,5,4,1,1,1,1,1,1
667,160,200,200,160,160,3,5,5,4,2,3,2,2,2,0,5,5,3,5,0,4,5,4,4,3
668,160,160,160,160,160,4,1,1,4,1,3,2,2,2,2,4,5,5,5,1,5,5,5,5,5
669,0,0,0,0,0,4,2,2,2,3,4,3,2,4,2,5,4,3,5,1,3,4,4,3,2
670,120,40,40,120,40,2,1,2,2,2,1,2,2,1,0,2,2,2,2,2,2,2,2,2,4
671,120,120,120,120,120,3,2,1,3,2,0,2,2,4,0,2,0,1,1,0,1,2,3,2,1
672,40,40,40,40,40,2,2,2,3,0,1,2,2,2,0,4,2,2,2,0,2,2,2,2,2
673,0,0,0,0,0,1,2,1,0,0,2,3,2,4,0,1,2,2,2,0,1,1,1,1,0
674,120,80,80,120,80,1,2,2,2,3,3,2,2,2,2,1,3,2,2,2,2,3,2,2,2
675,120,120,80,120,80,1,2,2,1,2,0,2,2,2,2,2,0,2,2,0,2,2,2,2,2
676,120,120,120,80,80,2,1,2,0,0,4,3,2,3,0,0,0,0,0,0,2,2,2,2,2
677,160,200,120,120,160,4,2,3,5,2,4,2,2,4,0,4,2,5,5,1,2,2,3,1,4
678,120,120,120,120,0,2,2,2,3,0,0,2,2,2,2,2,1,2,2,0,0,0,0,0,0
679,120,200,160,120,0,4,3,5,3,0,3,3,4,5,2,4,5,5,4,2,2,2,2,2,2
680,160,160,120,160,120,3,2,1,2,0,0,2,2,2,2,4,3,2,1,0,3,3,3,3,3
681,160,200,200,200,200,5,4,4,5,1,3,3,4,3,3,4,5,5,5,2,4,4,3,3,2
682,160,160,160,120,40,4,4,5,4,1,4,3,2,4,3,5,5,5,5,5,2,4,4,2,4
683,120,120,120,160,120,4,4,4,4,4,4,3,2,3,5,2,2,3,2,2,1,2,2,3,0
684,80,120,80,80,80,3,5,3,2,1,3,3,3,3,3,3,5,5,3,1,2,3,3,3,1
685,120,160,120,120,160,4,3,5,4,5,3,0,2,2,2,2,2,2,2,3,1,2,2,2,2
686,80,80,80,80,80,1,2,1,2,2,1,2,2,1,0,2,2,2,1,2,0,0,0,0,0
687,80,120,80,120,80,4,5,5,5,4,3,3,3,4,0,5,5,5,5,2,2,2,2,2,2
688,120,120,160,80,80,1,2,2,0,3,4,3,2,4,2,2,4,4,4,2,2,3,2,3,2
689,0,0,0,0,0,0,2,2,0,0,0,3,2,2,0,1,2,2,2,0,0,0,0,0,0
690,160,200,160,160,160,3,2,2,1,4,4,3,4,3,5,4,5,5,4,5,2,4,3,2,4
691,200,200,200,200,200,4,4,5,4,2,2,3,2,3,5,5,5,5,5,2,3,4,4,2,4
692,120,160,160,120,40,4,2,2,5,0,4,3,2,4,2,4,3,2,2,0,2,2,2,2,2
693,120,120,160,160,120,2,3,4,3,4,3,2,2,2,0,4,5,5,4,2,2,2,3,2,3
694,80,120,80,40,0,0,1,2,0,0,0,3,2,2,0,0,1,2,1,2,2,2,2,1,0
695,0,0,0,0,0,1,0,2,3,2,0,1,2,2,2,0,0,2,1,2,1,1,2,1,3
696,160,120,120,160,120,3,1,3,3,3,4,3,3,4,3,5,5,5,5,5,2,2,2,2,2
697,0,0,0,0,0,2,2,2,2,0,2,2,2,4,0,2,1,2,1,0,0,0,0,0,0
698,160,40,40,160,40,1,1,2,2,2,2,2,2,2,2,2,5,5,2,5,2,4,5,5,5
699,200,200,200,200,200,5,5,5,5,5,4,3,3,4,3,5,5,5,5,4,4,5,4,4,5
700,80,80,120,120,40,2,3,3,2,2,0,2,2,0,1,0,1,2,1,1,0,0,0,0,2
701,40,40,40,40,40,0,2,1,1,0,3,2,2,3,3,0,1,2,2,2,1,2,2,1,0
702,160,200,200,200,200,5,5,5,5,5,4,3,2,4,5,5,5,5,5,4,4,4,3,2,5
703,160,120,80,80,120,3,2,2,3,2,0,2,2,2,2,0,2,2,2,0,1,2,2,2,2
704,0,0,0,0,0,1,2,1,2,0,0,2,2,4,0,0,0,2,2,0,0,0,0,0,0
705,160,120,200,160,200,4,5,5,5,5,3,2,3,3,2,5,5,5,5,4,2,3,2,2,2
706,120,40,40,160,0,4,3,5,4,0,3,3,3,3,0,4,5,5,5,0,3,4,2,4,2
707,160,120,160,120,120,3,2,2,2,2,0,3,2,4,0,2,4,2,3,1,2,4,2,2,2
708,160,160,120,160,120,4,5,4,5,2,3,2,3,4,0,5,5,5,5,5,4,4,4,4,5
709,160,160,120,160,160,3,5,5,5,5,2,3,2,4,0,5,5,5,5,2,3,4,4,2,3
710,120,120,120,120,40,0,0,0,1,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2
711,160,160,200,200,200,5,2,5,5,5,2,2,2,2,0,5,5,5,5,2,4,4,4,4,4
712,120,120,120,160,120,3,2,2,3,0,4,3,2,4,0,2,4,2,4,1,4,1,2,2,2
713,120,40,40,120,80,3,4,2,3,2,3,2,2,4,0,0,1,0,1,0,0,2,2,0,0
714,80,40,80,80,0,1,3,3,1,2,0,2,2,0,2,0,2,2,2,1,1,1,2,1,1
715,160,120,80,120,0,3,2,2,3,0,4,3,4,3,0,4,1,2,3,0,2,2,2,1,0
716,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
717,80,80,80,80,80,3,3,4,4,3,3,2,2,2,2,5,5,5,5,5,2,2,2,2,2
718,120,120,120,120,120,3,2,2,2,0,1,2,2,4,0,4,2,2,2,0,2,0,0,0,0
719,80,40,40,80,40,2,1,2,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
720,160,200,200,160,0,4,4,3,5,0,3,3,3,4,0,4,5,5,3,1,2,2,3,2,2
721,160,120,120,160,80,1,3,2,2,0,5,3,2,4,0,5,5,3,4,0,4,4,4,4,2
722,160,120,120,120,160,3,5,5,3,5,0,2,2,2,0,2,5,5,4,3,2,3,1,2,3
723,40,120,80,80,80,4,5,5,5,2,3,2,4,3,2,5,5,5,5,5,3,3,3,3,3
724,160,120,160,160,0,4,5,4,3,0,3,2,3,4,0,4,2,2,2,0,2,1,2,1,1
725,120,120,160,120,80,3,4,3,3,3,1,3,2,4,0,2,2,2,3,2,2,2,2,2,2
726,160,120,80,160,40,4,5,4,3,0,0,2,2,2,2,0,2,1,2,0,2,2,2,2,2
727,120,120,80,120,0,3,2,3,3,0,0,2,2,2,0,2,2,2,2,0,0,0,0,0,0
728,160,80,80,120,80,2,1,2,1,2,0,2,2,2,0,3,2,2,2,2,2,2,2,2,2
729,80,80,0,80,0,2,3,2,2,2,4,3,2,4,0,2,2,2,1,0,1,2,2,2,1
730,160,160,160,120,80,4,5,5,4,3,3,3,3,4,5,2,5,2,2,2,2,2,2,2,2
731,80,40,40,120,0,0,1,1,3,0,0,2,2,2,0,0,0,0,0,0,1,2,1,2,0
732,120,120,120,160,0,0,0,0,1,0,0,2,2,0,0,2,2,2,2,0,0,0,0,0,0
733,200,120,160,160,0,5,5,5,5,2,3,2,3,3,0,4,5,5,5,0,3,2,3,3,2
734,80,40,80,80,120,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
735,160,200,160,160,200,4,5,5,4,5,4,3,2,4,3,4,5,5,4,5,4,4,4,3,4
736,0,0,0,0,0,1,2,3,2,0,2,2,2,2,0,0,2,2,1,0,0,1,2,2,1
737,0,0,0,0,0,2,2,2,2,0,2,3,2,2,0,2,2,2,2,0,0,0,0,0,0
738,160,160,120,120,120,3,2,2,4,5,2,2,2,2,2,5,1,2,3,0,3,1,2,1,0
739,120,120,160,160,80,4,5,4,4,2,3,2,2,4,0,4,5,5,5,2,4,4,3,2,2
740,160,120,120,120,0,4,2,1,3,0,3,2,2,4,0,2,2,2,3,0,4,3,3,4,2
741,160,120,80,160,120,5,5,5,5,5,4,3,2,4,3,4,5,4,3,3,4,4,3,4,3
742,120,40,40,120,40,3,1,1,3,1,0,2,2,2,0,2,1,2,2,1,0,0,0,1,2
743,80,40,40,120,40,2,3,4,2,5,0,0,2,0,0,2,2,2,2,3,0,1,0,0,0
744,120,120,120,120,120,2,2,2,3,0,3,2,4,5,3,2,1,2,2,2,1,1,2,2,3
745,160,40,40,120,40,2,2,1,0,0,0,2,2,2,0,2,0,2,2,0,1,0,2,0,1
746,160,200,200,160,160,5,5,5,5,5,3,3,3,3,2,4,5,5,5,3,4,4,5,5,4
747,160,120,120,160,80,3,2,4,3,5,4,3,2,4,3,5,5,5,5,2,2,2,3,2,2
748,160,200,160,120,40,4,4,4,4,2,4,3,4,3,0,5,4,2,4,0,2,3,1,0,0
749,80,80,40,40,0,1,2,1,0,0,1,2,2,2,0,0,1,2,2,2,0,1,0,0,0
750,120,120,80,120,80,0,2,2,0,3,0,2,2,1,0,0,1,2,1,1,0,0,0,0,0
751,80,120,80,80,80,1,3,4,3,2,3,2,2,2,3,2,2,2,2,2,3,3,3,3,2
752,200,160,200,200,120,4,3,5,5,2,4,2,2,4,0,5,5,5,5,4,2,1,2,1,2
753,120,80,80,80,120,3,5,4,4,3,3,2,2,4,0,2,3,2,2,2,2,2,2,2,2
754,160,40,40,120,40,0,0,1,0,0,0,2,2,4,0,2,1,2,2,2,0,0,0,0,0
755,80,120,120,120,80,4,5,5,4,5,4,3,3,4,3,5,5,5,5,5,2,2,2,2,2
756,120,80,40,80,40,1,2,3,2,0,0,2,2,2,0,2,1,2,2,1,0,0,0,0,0
757,160,120,120,120,40,2,2,2,3,0,2,2,2,2,0,1,2,2,2,0,0,0,0,0,0
758,160,160,200,160,40,3,5,5,3,2,3,3,3,4,0,2,2,2,3,0,1,1,1,1,1
759,160,120,120,120,80,4,5,5,2,2,3,3,2,3,5,4,5,5,5,4,2,2,2,2,4
760,120,120,120,120,120,3,5,4,3,4,4,3,3,4,3,4,5,5,4,4,3,2,3,2,4
761,160,120,120,120,120,3,3,4,2,4,4,3,4,3,0,4,5,5,5,5,0,2,2,2,2
762,120,120,80,80,0,4,5,4,3,5,2,3,3,4,5,3,4,3,3,0,1,0,1,1,2
763,160,160,160,160,0,4,5,5,5,2,3,3,3,3,0,2,2,2,2,0,0,0,0,0,0
764,120,160,120,160,160,5,5,5,5,4,2,3,2,4,0,4,1,2,4,2,2,2,1,3,2
765,120,40,40,120,40,2,2,3,1,2,1,2,2,1,0,1,2,2,2,0,0,0,0,0,0
766,200,40,40,120,40,4,2,3,5,0,3,3,3,4,0,5,5,5,5,2,4,4,2,4,2
767,160,200,160,160,200,5,5,5,5,4,4,3,3,4,3,4,5,5,4,2,2,2,0,0,0
768,120,120,80,120,120,3,4,3,3,1,0,2,2,2,0,2,2,2,2,0,1,2,2,2,0
769,200,160,200,160,120,5,4,5,4,2,4,2,4,3,2,5,5,5,5,4,2,4,4,2,4
770,160,120,160,120,160,4,5,5,4,5,4,3,4,5,3,5,5,5,5,4,3,3,2,2,3
771,80,40,0,0,0,3,3,2,3,0,2,2,2,2,0,2,1,2,2,1,2,2,2,2,2
772,160,120,160,160,160,4,5,5,4,2,4,3,4,5,5,5,4,5,4,5,2,3,2,2,3
773,160,200,120,120,120,2,2,3,3,2,1,2,2,2,2,2,3,2,3,1,0,0,0,0,0
774,120,80,40,80,0,2,2,2,2,0,2,2,2,2,2,0,1,2,2,0,0,0,0,0,0
775,80,80,80,80,80,2,3,3,1,5,2,2,2,2,2,0,1,2,2,3,0,0,2,0,1
776,0,0,0,0,0,1,2,1,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
777,120,120,120,120,120,2,1,0,3,2,0,2,2,2,2,2,2,2,2,0,2,2,1,2,1
778,120,200,120,120,160,3,4,3,3,2,1,2,3,4,0,2,3,2,2,2,0,1,2,2,4
779,40,80,40,40,40,0,0,1,1,0,0,2,2,4,0,0,0,0,0,0,0,1,2,2,1
780,120,120,80,120,40,2,1,1,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
781,160,160,160,160,160,4,5,5,4,5,4,3,4,3,0,5,5,5,5,5,3,4,2,2,4
782,80,120,120,80,0,1,2,2,1,0,0,2,2,4,0,0,2,2,1,0,0,0,0,0,0
783,120,200,80,120,80,1,2,2,2,1,2,2,2,2,0,0,1,2,1,0,2,2,2,2,2
784,120,200,120,200,200,4,2,5,4,5,4,3,2,4,2,5,4,3,3,3,2,2,2,2,2
